word,form1,form2,form3,form4,form5,form6,form7,form8,form9,form10
mythologise,mythologising,mythologised,,,,,,,,
mythologise,mythologising,mythologised,,,,,,,,
orate,orated,orates,orating,,,,,,,
outfox,outfoxed,outfoxing,outfoxes,,,,,,,
outfox,outfoxed,outfoxing,outfoxes,,,,,,,
overcloud,overclouded,overclouds,overclouding,,,,,,,
overcloud,overclouded,overclouds,overclouding,,,,,,,
overprotect,overprotected,overprotects,overprotecting,,,,,,,
overprotect,overprotected,overprotects,overprotecting,,,,,,,
overspread,overspreading,overspreads,,,,,,,,
pitter-patter,pitter-patters,,,,,,,,,
pitter-patter,pitter-patters,,,,,,,,,
playact,playacting,playacted,playacts,,,,,,,
polemicize,polemicized,polemicizing,,,,,,,,
politick,politicks,politicking,politicked,,,,,,,
precess,precesses,precessing,precessed,,,,,,,
prefabricate,prefabricated,prefabricates,prefabricating,,,,,,,
prefabricate,prefabricated,prefabricates,prefabricating,,,,,,,
preform,preforms,preformed,preforming,,,,,,,
preform,preforms,preformed,preforming,,,,,,,
prepay,prepaying,prepays,prepaid,,,,,,,
preponderate,preponderates,preponderating,preponderated,,,,,,,
re-argue,re-argued,,,,,,,,,
rehear,rehearing,rehears,reheard,,,,,,,
re-incorporate,re-incorporated,re-incorporating,,,,,,,,
scrimmage,scrimmaging,scrimmaged,scrimmages,,,,,,,
sermonise,sermonising,sermonises,,,,,,,,
sexualise,sexualising,sexualised,,,,,,,,
sexualize,sexualized,sexualizes,,,,,,,,
shrive,shriving,shrived,shrives,shrove,shriven,,,,,
smirch,smirched,smirches,smirching,,,,,,,
smirch,smirched,smirches,smirching,,,,,,,
spatchcock,spatchcocked,,,,,,,,,
spatchcock,spatchcocked,,,,,,,,,
speciate,speciated,speciating,,,,,,,,
sportscast,sportscasts,,,,,,,,,
straiten,straitened,straitens,straitening,,,,,,,
systemise,systemised,systemising,,,,,,,,
triangulate,triangulating,triangulates,triangulated,,,,,,,
triangulate,triangulating,triangulates,triangulated,,,,,,,
triangulate,triangulating,triangulates,triangulated,,,,,,,
unman,unmanning,unmans,unmanned,,,,,,,
vitrify,vitrified,vitrifies,vitrifying,,,,,,,
vitrify,vitrified,vitrifies,vitrifying,,,,,,,
vocalize,vocalizing,vocalized,vocalizes,,,,,,,
vocalize,vocalizing,vocalized,vocalizes,,,,,,,
vocalize,vocalizing,vocalized,vocalizes,,,,,,,
vocalize,vocalizing,vocalized,vocalizes,,,,,,,
vocalize,vocalizing,vocalized,vocalizes,,,,,,,
whang,whangs,whanging,whanged,,,,,,,
whang,whangs,whanging,whanged,,,,,,,
whang,whangs,whanging,whanged,,,,,,,
acculturate,acculturated,acculturates,acculturating,,,,,,,
admix,admixes,admixed,admixing,,,,,,,
aestivate,aestivating,aestivates,aestivated,,,,,,,
aggrade,aggraded,aggrades,aggrading,,,,,,,
airt,airts,,,,,,,,,
alchemise,alchemising,alchemised,,,,,,,,
allegorise,allegorising,allegorised,,,,,,,,
allegorise,allegorising,allegorised,,,,,,,,
allegorize,allegorized,allegorizes,allegorizing,,,,,,,
allegorize,allegorized,allegorizes,allegorizing,,,,,,,
anathematize,anathematized,anathematizes,anathematizing,,,,,,,
angulate,angulated,angulates,angulating,,,,,,,
anodise,anodising,anodised,,,,,,,,
anthropomorphize,anthropomorphized,anthropomorphizing,anthropomorphizes,,,,,,,
attorn,attorns,attorned,attorning,,,,,,,
aviate,aviating,aviated,aviates,,,,,,,
avouch,avouched,avouching,avouches,,,,,,,
bedazzle,bedazzled,bedazzles,bedazzling,,,,,,,
bedizen,bedizened,bedizens,bedizening,,,,,,,
bedizen,bedizened,bedizens,bedizening,,,,,,,
befoul,befouled,befouls,befouling,,,,,,,
blat,blatting,blats,blatted,,,,,,,
boat-race,boat-races,,,,,,,,,
brachiate,brachiating,brachiated,brachiates,,,,,,,
brail,brailled,brails,brailing,brailed,,,,,,
brail,brailled,brails,brailing,brailed,,,,,,
bushwhack,bushwhacking,bushwhacked,bushwhacks,,,,,,,
bushwhack,bushwhacking,bushwhacked,bushwhacks,,,,,,,
bushwhack,bushwhacking,bushwhacked,bushwhacks,,,,,,,
calk,calking,calks,calked,,,,,,,
calk,calking,calks,calked,,,,,,,
calk,calking,calks,calked,,,,,,,
carburet,carburetted,carburets,carburetting,,,,,,,
cathect,cathected,cathecting,,,,,,,,
classicize,classicizing,classicized,classicizes,,,,,,,
collectivise,collectivised,,,,,,,,,
confect,confected,confects,confecting,,,,,,,
confect,confected,confects,confecting,,,,,,,
congest,congests,congested,congesting,,,,,,,
conventionalize,conventionalized,conventionalizes,conventionalizing,,,,,,,
conventionalize,conventionalized,conventionalizes,conventionalizing,,,,,,,
corrugate,corrugating,corrugates,corrugated,,,,,,,
countercheck,counterchecks,,,,,,,,,
countercheck,counterchecks,,,,,,,,,
countermarch,countermarched,countermarches,countermarching,,,,,,,
countermarch,countermarched,countermarches,countermarching,,,,,,,
crape,crapes,,,,,,,,,
crape,crapes,,,,,,,,,
cross-dress,cross-dresses,,,,,,,,,
debark,debarking,debarks,debarked,,,,,,,
decarbonise,decarbonising,decarbonised,,,,,,,,
decussate,decussated,decussates,decussating,,,,,,,
defrock,defrocking,defrocked,defrocks,,,,,,,
deliquesce,deliquescing,deliquesces,deliquesced,,,,,,,
deliquesce,deliquescing,deliquesces,deliquesced,,,,,,,
denaturalize,denaturalizing,denaturalizes,denaturalized,,,,,,,
denaturalize,denaturalizing,denaturalizes,denaturalized,,,,,,,
denitrify,denitrified,denitrifies,denitrifying,,,,,,,
digitalise,digitalised,,,,,,,,,
discommode,discommoded,discommodes,discommoding,,,,,,,
drop-kick,drop-kicks,,,,,,,,,
drop-kick,drop-kicks,,,,,,,,,
drydock,drydocked,drydocks,drydocking,,,,,,,
dynamize,dynamized,,,,,,,,,
dynamize,dynamized,,,,,,,,,
effuse,effused,effuses,effusing,,,,,,,
effuse,effused,effuses,effusing,,,,,,,
effuse,effused,effuses,effusing,,,,,,,
enwrap,enwrapped,enwraps,enwrapping,,,,,,,
exhilarate,exhilarates,exhilarating,exhilarated,,,,,,,
exteriorize,exteriorized,exteriorizing,,,,,,,,
exteriorize,exteriorized,exteriorizing,,,,,,,,
fagot,fagots,,,,,,,,,
fagot,fagots,,,,,,,,,
fagot,fagots,,,,,,,,,
feminise,feminised,feminising,,,,,,,,
feminise,feminised,feminising,,,,,,,,
fictionalize,fictionalized,fictionalizes,fictionalizing,,,,,,,
fictionalize,fictionalized,fictionalizes,fictionalizing,,,,,,,
field-test,field-tests,field-testing,field-tested,,,,,,,
footle,footling,footles,footled,,,,,,,
footle,footling,footles,footled,,,,,,,
forebode,foreboded,foreboding,forebodes,,,,,,,
forgather,forgathered,forgathers,forgathering,,,,,,,
free-associate,free-associates,,,,,,,,,
fund-raise,fund-raising,fund-raises,,,,,,,,
gasify,gasified,gasifying,gasifies,,,,,,,
goffer,goffered,goffers,goffering,,,,,,,
hypothecate,hypothecated,hypothecates,hypothecating,,,,,,,
hypothecate,hypothecated,hypothecates,hypothecating,,,,,,,
inspirit,inspiriting,inspirited,inspirits,,,,,,,
interiorise,interiorised,interiorising,,,,,,,,
interiorize,interiorized,interiorizing,interiorizes,,,,,,,
lionize,lionized,lionizes,lionizing,,,,,,,
literalise,literalising,literalised,,,,,,,,
lollop,lollopped,lollops,lolloping,lolloped,,,,,,
masculinize,masculinized,,,,,,,,,
masculinize,masculinized,,,,,,,,,
misgive,misgives,misgiving,misgave,misgiven,,,,,,
misplay,misplays,misplayed,misplaying,,,,,,,
misplay,misplays,misplayed,misplaying,,,,,,,
misstate,misstated,misstates,misstating,,,,,,,
mistranslate,mistranslated,mistranslates,mistranslating,,,,,,,
monetise,monetising,monetised,,,,,,,,
nitrify,nitrifying,nitrifies,nitrified,,,,,,,
nitrify,nitrifying,nitrifies,nitrified,,,,,,,
nitrify,nitrifying,nitrifies,nitrified,,,,,,,
outguess,outguessed,outguessing,,,,,,,,
outride,outrides,outriding,outrode,outridden,,,,,,
outride,outrides,outriding,outrode,outridden,,,,,,
outstare,outstares,,,,,,,,,
overachieve,overachieving,overachieves,overachieved,,,,,,,
overact,overacting,overacts,overacted,,,,,,,
overbid,overbidding,overbids,,,,,,,,
overbid,overbidding,overbids,,,,,,,,
over-correct,over-corrected,,,,,,,,,
overgeneralize,overgeneralized,overgeneralizing,,,,,,,,
overstuff,overstuffed,overstuffs,overstuffing,,,,,,,
place-kick,place-kicks,,,,,,,,,
place-kick,place-kicks,,,,,,,,,
polemicise,polemicised,polemicising,,,,,,,,
pronk,pronking,,,,,,,,,
rappel,rappelling,rappels,rappelled,,,,,,,
rarify,rarified,rarifying,rarifies,,,,,,,
re-assume,re-assumes,,,,,,,,,
reface,refaced,refaces,refacing,,,,,,,
reface,refaced,refaces,refacing,,,,,,,
relativise,relativising,relativised,,,,,,,,
remediate,remediating,,,,,,,,,
resew,resewn,,,,,,,,,
reticulate,reticulated,reticulates,reticulating,,,,,,,
reticulate,reticulated,reticulates,reticulating,,,,,,,
reticulate,reticulated,reticulates,reticulating,,,,,,,
retranslate,retranslating,,,,,,,,,
rhumba,rhumbas,,,,,,,,,
ritualize,ritualized,ritualizing,ritualizes,,,,,,,
rubberstamp,rubberstamped,rubberstamps,rubberstamping,,,,,,,
rubberstamp,rubberstamped,rubberstamps,rubberstamping,,,,,,,
savor,savors,,,,,,,,,
savor,savors,,,,,,,,,
savor,savors,,,,,,,,,
savor,savors,,,,,,,,,
schematise,schematised,,,,,,,,,
scry,scrying,scryed,scries,scried,,,,,,
skedaddle,skedaddled,skedaddles,skedaddling,,,,,,,
smatter,smattered,smatters,smattering,,,,,,,
smatter,smattered,smatters,smattering,,,,,,,
smatter,smattered,smatters,smattering,,,,,,,
solemnise,solemnised,solemnising,,,,,,,,
solemnise,solemnised,solemnising,,,,,,,,
solemnise,solemnised,solemnising,,,,,,,,
spoonfeed,spoonfeeds,spoonfeeding,,,,,,,,
spoonfeed,spoonfeeds,spoonfeeding,,,,,,,,
subvent,subvented,,,,,,,,,
swage,swaged,swages,swaging,,,,,,,
syllabify,syllabifying,syllabifies,syllabified,,,,,,,
theologize,theologizing,theologizes,theologized,,,,,,,
theologize,theologizing,theologizes,theologized,,,,,,,
transliterate,transliterated,transliterates,transliterating,,,,,,,
trepan,trepanned,trepanning,trepans,,,,,,,
ultracentrifuge,ultracentrifuged,,,,,,,,,
unbar,unbarring,unbars,unbarred,,,,,,,
uncompress,uncompresses,,,,,,,,,
unpin,unpinning,unpins,unpinned,,,,,,,
valuate,valuates,valuating,valuated,,,,,,,
vasectomize,vasectomized,,,,,,,,,
vulgarise,vulgarised,,,,,,,,,
vulgarise,vulgarised,,,,,,,,,
vulgarise,vulgarised,,,,,,,,,
whelm,whelmed,whelms,whelming,,,,,,,
whipsaw,whipsawing,whipsaws,whipsawed,,,,,,,
whipsaw,whipsawing,whipsaws,whipsawed,,,,,,,
acclimate,acclimated,,,,,,,,,
affright,affrighted,affrights,affrighting,,,,,,,
alliterate,alliterated,alliterates,alliterating,,,,,,,
alphabetise,alphabetises,,,,,,,,,
ambulate,ambulating,ambulates,ambulated,,,,,,,
anatomise,anatomises,anatomised,,,,,,,,
anatomize,anatomized,anatomizes,anatomizing,,,,,,,
anatomize,anatomized,anatomizes,anatomizing,,,,,,,
anthologize,anthologized,anthologizes,anthologizing,,,,,,,
apostatise,apostatised,,,,,,,,,
apostatize,apostatized,apostatizes,apostatizing,,,,,,,
apostrophise,apostrophising,,,,,,,,,
apotheosise,apotheosising,apotheosised,,,,,,,,
apotheosize,apotheosized,apotheosizes,apotheosizing,,,,,,,
backstop,backstops,,,,,,,,,
befog,befogged,befogs,befogging,,,,,,,
beleaguer,beleaguered,beleaguers,beleaguering,,,,,,,
beleaguer,beleaguered,beleaguers,beleaguering,,,,,,,
belly-land,belly-landed,,,,,,,,,
birdnest,birdnesting,,,,,,,,,
blandish,blandishing,blandishes,blandished,,,,,,,
bottlefeed,bottlefeeding,bottlefeeds,bottlefed,,,,,,,
bruit,bruited,bruits,bruiting,,,,,,,
bur,burs,burring,burred,,,,,,,
calcine,calcining,calcined,calcines,,,,,,,
caracole,caracoled,,,,,,,,,
chaw,chawing,chaws,chawed,,,,,,,
chivy,chivying,chivvies,chivvied,,,,,,,
concretise,concretised,,,,,,,,,
constitutionalize,constitutionalized,constitutionalizes,constitutionalizing,,,,,,,
constitutionalize,constitutionalized,constitutionalizes,constitutionalizing,,,,,,,
constitutionalize,constitutionalized,constitutionalizes,constitutionalizing,,,,,,,
coquet,coquetting,coquets,coquetted,,,,,,,
counterplot,counterplots,counterplotting,counterplotted,,,,,,,
cross-fertilise,cross-fertilises,,,,,,,,,
cross-fertilise,cross-fertilises,,,,,,,,,
crosshatch,crosshatched,crosshatching,crosshatches,,,,,,,
crystalise,crystalised,,,,,,,,,
crystalise,crystalised,,,,,,,,,
crystalise,crystalised,,,,,,,,,
crystalise,crystalised,,,,,,,,,
curvet,curvetting,curvets,curvetted,,,,,,,
dandify,dandified,dandifies,dandifying,,,,,,,
decolonize,decolonizing,decolonizes,decolonized,,,,,,,
decrescendo,decrescendos,,,,,,,,,
dehisce,dehiscing,dehisced,dehisces,,,,,,,
delapidate,delapidated,,,,,,,,,
delouse,deloused,delouses,delousing,,,,,,,
demagnetise,demagnetised,,,,,,,,,
demagnetise,demagnetised,,,,,,,,,
demist,demisting,demists,demisted,,,,,,,
deodorize,deodorizing,deodorizes,deodorized,,,,,,,
derate,derated,derating,derates,,,,,,,
derecognise,derecognised,,,,,,,,,
desexualize,desexualizes,desexualized,desexualizing,,,,,,,
desexualize,desexualizes,desexualized,desexualizing,,,,,,,
devitalize,devitalized,devitalizes,devitalizing,,,,,,,
dinge,dinged,,,,,,,,,
dinge,dinged,,,,,,,,,
diphthongize,diphthongized,diphthongizes,diphthongizing,,,,,,,
discountenance,discountenanced,discountenances,discountenancing,,,,,,,
discountenance,discountenanced,discountenances,discountenancing,,,,,,,
dishevel,dishevelling,dishevels,dishevelled,,,,,,,
disinvest,disinvests,disinvesting,,,,,,,,
disinvest,disinvests,disinvesting,,,,,,,,
disinvest,disinvests,disinvesting,,,,,,,,
enfeoff,enfeoffed,enfeoffs,enfeoffing,,,,,,,
enkindle,enkindled,enkindles,enkindling,,,,,,,
enkindle,enkindled,enkindles,enkindling,,,,,,,
enlace,enlaced,enlaces,enlacing,,,,,,,
enplane,enplaned,enplanes,enplaning,,,,,,,
esterify,esterified,esterifies,esterifying,,,,,,,
extemporize,extemporizing,extemporizes,extemporized,,,,,,,
extemporize,extemporizing,extemporizes,extemporized,,,,,,,
extravasate,extravasated,extravasates,extravasating,,,,,,,
extravasate,extravasated,extravasates,extravasating,,,,,,,
extravasate,extravasated,extravasates,extravasating,,,,,,,
federalize,federalized,federalizes,federalizing,,,,,,,
federalize,federalized,federalizes,federalizing,,,,,,,
federalize,federalized,federalizes,federalizing,,,,,,,
finagle,finagling,finagles,finagled,,,,,,,
fistfight,fistfights,,,,,,,,,
flabbergast,flabbergasting,flabbergasted,flabbergasts,,,,,,,
footslog,footslogging,,,,,,,,,
foreknow,foreknows,foreknew,foreknown,foreknowing,,,,,,
foreswear,foreswearing,foreswears,foreswore,foresworn,,,,,,
foreswear,foreswearing,foreswears,foreswore,foresworn,,,,,,
formularise,formularised,,,,,,,,,
fructify,fructified,fructifies,fructifying,,,,,,,
fructify,fructified,fructifies,fructifying,,,,,,,
fructify,fructified,fructifies,fructifying,,,,,,,
glamourize,glamourized,glamourizes,glamourizing,,,,,,,
globalise,globalised,,,,,,,,,
globalize,globalized,globalizing,,,,,,,,
gnarl,gnarls,gnars,gnarling,gnarled,,,,,,
gnarl,gnarls,gnars,gnarling,gnarled,,,,,,
goldplate,goldplated,,,,,,,,,
horse-race,horse-races,,,,,,,,,
humidify,humidified,humidifying,humidifies,,,,,,,
hydrogenate,hydrogenated,,,,,,,,,
incarnadine,incarnadined,incarnadines,incarnadining,,,,,,,
inspissate,inspissated,inspissating,inspissates,,,,,,,
inspissate,inspissated,inspissating,inspissates,,,,,,,
inspissate,inspissated,inspissating,inspissates,,,,,,,
interlope,interloping,interloped,interlopes,,,,,,,
intrench,intrenched,intrenches,intrenching,,,,,,,
kvetch,kvetches,,,,,,,,,
latinise,latinised,,,,,,,,,
latinise,latinised,,,,,,,,,
librate,librates,librating,librated,,,,,,,
librate,librates,librating,librated,,,,,,,
lyophilize,lyophilized,lyophilizes,lyophilizing,,,,,,,
machinate,machinated,machinates,machinating,,,,,,,
machinate,machinated,machinates,machinating,,,,,,,
masculinise,masculinised,masculinising,,,,,,,,
metricate,metricated,metricates,metricating,,,,,,,
miscegenate,miscegenated,,,,,,,,,
misspend,misspends,misspending,misspent,,,,,,,
misspend,misspends,misspending,misspent,,,,,,,
mizzle,mizzling,mizzles,mizzled,,,,,,,
moil,moiling,moils,moiled,,,,,,,
moil,moiling,moils,moiled,,,,,,,
moil,moiling,moils,moiled,,,,,,,
mothproof,mothproofed,moth-proofs,moth-proofing,moth-proofed,,,,,,
negociate,negociated,,,,,,,,,
negociate,negociated,,,,,,,,,
negociate,negociated,,,,,,,,,
negociate,negociated,,,,,,,,,
negociate,negociated,,,,,,,,,
negociate,negociated,,,,,,,,,
overboil,overboiled,overboiling,,,,,,,,
overboil,overboiled,overboiling,,,,,,,,
overdramatise,overdramatising,,,,,,,,,
overexploit,overexploited,,,,,,,,,
overgeneralise,overgeneralises,,,,,,,,,
overleap,overleaped,overleaps,overleapt,overleaping,,,,,,
overleap,overleaped,overleaps,overleapt,overleaping,,,,,,
overleap,overleaped,overleaps,overleapt,overleaping,,,,,,
pauperize,pauperized,pauperizes,pauperizing,pauperize,,,,,,
plasticize,plasticized,plasticizes,plasticizing,,,,,,,
plasticize,plasticized,plasticizes,plasticizing,,,,,,,
pule,puling,pules,puled,,,,,,,
pullulate,pullulating,pullulates,pullulated,,,,,,,
pullulate,pullulating,pullulates,pullulated,,,,,,,
pullulate,pullulating,pullulates,pullulated,,,,,,,
pullulate,pullulating,pullulates,pullulated,,,,,,,
pullulate,pullulating,pullulates,pullulated,,,,,,,
readapt,readapting,,,,,,,,,
readapt,readapting,,,,,,,,,
recidivate,recidivating,,,,,,,,,
recriminate,recriminating,recriminates,recriminated,,,,,,,
retrogress,retrogressed,retrogresses,retrogressing,,,,,,,
retrogress,retrogressed,retrogresses,retrogressing,,,,,,,
rubberise,rubberised,,,,,,,,,
rubricate,rubricated,rubricates,rubricating,,,,,,,
rubricate,rubricated,rubricates,rubricating,,,,,,,
rubricate,rubricated,rubricates,rubricating,,,,,,,
rubricate,rubricated,rubricates,rubricating,,,,,,,
salinate,salinated,salinates,,,,,,,,
schlep,schlepping,schleps,schlepped,,,,,,,
schuss,schussing,schusses,schussed,,,,,,,
serrate,serrating,serrates,serrated,,,,,,,
shadowbox,shadowboxed,shadowboxing,shadowboxes,,,,,,,
shinny,shinnies,,,,,,,,,
sloganeer,sloganeering,sloganeers,sloganeered,,,,,,,
soliloquise,soliloquising,,,,,,,,,
soliloquize,soliloquized,soliloquizes,soliloquizing,,,,,,,
solvate,solvated,solvates,solvating,,,,,,,
solvate,solvated,solvates,solvating,,,,,,,
suspire,suspires,suspiring,suspired,,,,,,,
suspire,suspires,suspiring,suspired,,,,,,,
swatter,swatters,,,,,,,,,
swinge,swinged,swinges,swingeing,,,,,,,
tenderize,tenderizing,tenderizes,tenderized,,,,,,,
tergiversate,tergiversated,tergiversates,tergiversating,,,,,,,
tergiversate,tergiversated,tergiversates,tergiversating,,,,,,,
topdress,topdressed,topdressing,topdresses,,,,,,,
trephine,trephining,trephines,trephined,,,,,,,
uglify,uglified,uglifies,uglifying,,,,,,,
unchain,unchaining,unchains,unchained,,,,,,,
unchain,unchaining,unchains,unchained,,,,,,,
undercharge,undercharging,undercharges,undercharged,,,,,,,
underexpose,underexposing,underexposes,underexposed,,,,,,,
underexpose,underexposing,underexposes,underexposed,,,,,,,
unloosen,unloosening,unlooses,unloosing,unloosened,,,,,,
unloosen,unloosening,unlooses,unloosing,unloosened,,,,,,
vermiculate,vermiculated,vermiculates,vermiculating,,,,,,,
vesiculate,vesiculated,vesiculates,vesiculating,,,,,,,
vesiculate,vesiculated,vesiculates,vesiculating,,,,,,,
vitalise,vitalising,,,,,,,,,
vitalise,vitalising,,,,,,,,,
vituperate,vituperating,vituperates,vituperated,,,,,,,
volatilise,volatilises,,,,,,,,,
whomp,whomps,whomped,,,,,,,,
whomp,whomps,whomped,,,,,,,,
abreact,abreacts,abreacted,,,,,,,,
abscise,abscises,abscised,,,,,,,,
abscise,abscises,abscised,,,,,,,,
absquatulate,absquatulates,absquatulated,,,,,,,,
abye,abys,abought,,,,,,,,
accoutre,accoutres,accoutred,,,,,,,,
acerbate,acerbates,acerbated,,,,,,,,
acerbate,acerbates,acerbated,,,,,,,,
acetify,acetifies,acetified,,,,,,,,
acetify,acetifies,acetified,,,,,,,,
achromatize,achromatizes,achromatized,,,,,,,,
acidulate,acidulates,acidulated,,,,,,,,
acuminate,acuminates,acuminated,,,,,,,,
admeasure,admeasures,admeasured,,,,,,,,
aerify,aerifies,aerified,,,,,,,,
affranchise,affranchises,affranchised,,,,,,,,
aggrandize,aggrandizes,aggrandized,,,,,,,,
aggress,aggresses,aggressed,,,,,,,,
alchemize,alchemizes,alchemized,,,,,,,,
alcoholize,alcoholizes,alcoholized,,,,,,,,
alcoholize,alcoholizes,alcoholized,,,,,,,,
alcoholize,alcoholizes,alcoholized,,,,,,,,
aliment,aliments,alimented,,,,,,,,
aline,alines,alined,,,,,,,,
alkalify,alkalifies,alkalified,,,,,,,,
alkalize,alkalizes,alkalized,,,,,,,,
alphabetize,alphabetizes,alphabetized,,,,,,,,
alphabetize,alphabetizes,alphabetized,,,,,,,,
altercate,altercates,altercated,,,,,,,,
aluminize,aluminizes,aluminized,,,,,,,,
ambuscade,ambuscades,ambuscaded,,,,,,,,
ammoniate,ammoniates,ammoniated,,,,,,,,
ammonify,ammonifies,ammonified,,,,,,,,
anagrammatize,anagrammatizes,anagrammatized,,,,,,,,
anele,aneles,aneled,,,,,,,,
anesthetize,anesthetizes,anesthetized,,,,,,,,
angle-park,angle-parks,angle-parked,,,,,,,,
animalize,animalizes,animalized,,,,,,,,
animalize,animalizes,animalized,,,,,,,,
animalize,animalizes,animalized,,,,,,,,
annunciate,annunciates,annunciated,,,,,,,,
anodize,anodizes,anodized,,,,,,,,
antecede,antecedes,anteceded,,,,,,,,
antiquate,antiquates,antiquated,,,,,,,,
antiquate,antiquates,antiquated,,,,,,,,
aphorize,aphorizes,aphorized,,,,,,,,
apperceive,apperceives,apperceived,,,,,,,,
apprize,apprizes,apprized,,,,,,,,
apprize,apprizes,apprized,,,,,,,,
apprize,apprizes,apprized,,,,,,,,
apprize,apprizes,apprized,,,,,,,,
approbate,approbates,approbated,,,,,,,,
approbate,approbates,approbated,,,,,,,,
archaize,archaizes,archaized,,,,,,,,
argufy,argufies,argufied,,,,,,,,
aromatize,aromatizes,aromatized,,,,,,,,
arterialize,arterializes,arterialized,,,,,,,,
asperse,asperses,aspersed,,,,,,,,
asseverate,asseverates,asseverated,,,,,,,,
assibilate,assibilates,assibilated,,,,,,,,
assibilate,assibilates,assibilated,,,,,,,,
assoil,assoils,assoiled,,,,,,,,
attemper,attempers,attempered,,,,,,,,
attitudinize,attitudinizes,attitudinized,,,,,,,,
auscultate,auscultates,auscultated,,,,,,,,
auspicate,auspicates,auspicated,,,,,,,,
auspicate,auspicates,auspicated,,,,,,,,
autotomize,autotomizes,autotomized,,,,,,,,
avalanche,avalanches,,,,,,,,,
babbitt,babbitts,babbitted,,,,,,,,
backbite,backbites,backbitten,backbiting,,,,,,,
backspace,backspaces,backspaced,,,,,,,,
backstroke,backstrokes,backstroked,,,,,,,,
badmouth,badmouths,badmouthed,,,,,,,,
ballyhoo,ballyhoos,ballyhooed,,,,,,,,
ballyrag,ballyrags,ballyragged,,,,,,,,
barbarize,barbarizes,barbarized,,,,,,,,
barbarize,barbarizes,barbarized,,,,,,,,
basify,basifies,basified,,,,,,,,
bastinado,bastinadoes,bastinadoed,,,,,,,,
batfowl,batfowls,batfowled,,,,,,,,
bechance,bechances,bechanced,,,,,,,,
bechance,bechances,bechanced,,,,,,,,
bedaub,bedaubs,bedaubed,,,,,,,,
bedew,bedews,bedewed,,,,,,,,
bedight,bedights,bedighted,,,,,,,,
bedim,bedims,bedimmed,,,,,,,,
bedim,bedims,bedimmed,,,,,,,,
bedraggle,bedraggles,bedraggled,,,,,,,,
beeswax,beeswaxes,beeswaxed,,,,,,,,
befool,befools,befooled,,,,,,,,
befool,befools,befooled,,,,,,,,
begird,begirds,begirt,,,,,,,,
bejewel,bejewels,bejewelled,,,,,,,,
bellyache,bellyaches,bellyached,,,,,,,,
bemire,bemires,bemired,,,,,,,,
beseem,beseems,beseemed,,,,,,,,
beshrew,beshrews,beshrewed,,,,,,,,
besmear,besmears,besmeared,,,,,,,,
bespangle,bespangles,bespangled,,,,,,,,
bespangle,bespangles,bespangled,,,,,,,,
besprinkle,besprinkles,besprinkled,,,,,,,,
bestialize,bestializes,bestialized,,,,,,,,
bestrew,bestrewed,bestrews,bestrewing,,,,,,,
bethink,bethinks,bethinking,,,,,,,,
bethink,bethinks,bethinking,,,,,,,,
beware,bewares,bewared,,,,,,,,
bewray,bewrays,bewrayed,,,,,,,,
birdie,birdies,,,,,,,,,
birdlime,birdlimes,birdlimed,,,,,,,,
birl,birls,birled,,,,,,,,
birl,birls,birled,,,,,,,,
birr,birrs,birred,,,,,,,,
bitt,bitts,,,,,,,,,
bituminize,bituminizes,bituminized,,,,,,,,
blabber,blabbers,blabbered,,,,,,,,
blackball,blackballs,blackballed,,,,,,,,
blackball,blackballs,blackballed,,,,,,,,
blarney,blarneys,blarneyed,,,,,,,,
blear,blear,bleared,,,,,,,,
blitzkrieg,blitzkriegs,,,,,,,,,
bobsled,bobsleds,,,,,,,,,
boondoggle,boondoggles,boondoggled,,,,,,,,
bootlick,bootlicks,bootlicked,,,,,,,,
botanize,botanizes,botanized,,,,,,,,
bowse,bowses,bowsed,,,,,,,,
brabble,brabbles,brabbled,,,,,,,,
brattice,brattices,bratticed,,,,,,,,
breathalyze,breathalyzes,breathalyzed,,,,,,,,
broider,broiders,broidered,,,,,,,,
bromate,bromates,bromated,,,,,,,,
bromate,bromates,bromated,,,,,,,,
brominate,brominates,brominated,,,,,,,,
brominate,brominates,brominated,,,,,,,,
buckram,buckrams,buckramed,,,,,,,,
bullyrag,bullyrags,bullyragged,,,,,,,,
bunco,buncoes,,,,,,,,,
bunt,bunts,bunted,,,,,,,,
bunt,bunts,bunted,,,,,,,,
burglarize,burglarizes,burglarized,,,,,,,,
burke,burkes,burked,,,,,,,,
burke,burkes,burked,,,,,,,,
butt-weld,butt-welds,,,,,,,,,
cachinnate,cachinnates,cachinnated,,,,,,,,
caddie,caddies,caddied,,,,,,,,
calcimine,calcimines,,,,,,,,,
callous,callouses,calloused,,,,,,,,
callus,calluses,,,,,,,,,
callus,calluses,,,,,,,,,
calumniate,calumniates,calumniated,,,,,,,,
camphorate,camphorates,camphorated,,,,,,,,
cantillate,cantillates,cantillated,,,,,,,,
canulate,canulates,canulated,,,,,,,,
capacitate,capacitates,capacitated,,,,,,,,
capacitate,capacitates,capacitated,,,,,,,,
capacitate,capacitates,capacitated,,,,,,,,
caponize,caponizes,caponized,,,,,,,,
capriole,caprioles,caprioled,,,,,,,,
capriole,caprioles,caprioled,,,,,,,,
capsulize,capsulizes,capsulized,,,,,,,,
capsulize,capsulizes,capsulized,,,,,,,,
caramelize,caramelizes,caramelized,,,,,,,,
caramelize,caramelizes,caramelized,,,,,,,,
carburize,carburizes,carburized,,,,,,,,
