sub term,obj term,doc ID
docking:0:study,head:0:group,10.1107/S0907444906014855
docking:0:study,polar:1:head:0:group,10.1107/S0907444906014855
docking:0:study,polar:1:head:0:group,10.1107/S0907444906014855
docking:0:study,surface:0:loop:1:residue:1:2:0:calcium,10.1107/S0907444906014855
surface:0:loop:1:residue:1:2:0:calcium,membrane:0:phospholipid:2:polar:1:head:0:group,10.1107/S0907444906014855
such:0:industry,new:0:xylanas,10.1107/S0907444903012629
new:0:xylanas,wide:0:range,10.1107/S0907444903012629
family:0:member,catalytic:0:function,10.1107/S0907444903012629
family:0:member,catalytic:0:function,10.1107/S0907444903012629
family:0:member:1:similar:0:manner,catalytic:0:function,10.1107/S0907444903012629
family:0:member:1:similar:0:manner,catalytic:0:function,10.1107/S0907444903012629
overall:0:structure,relate:0:xylanas,10.1107/S1600536808042803
overall:0:structure,relate:0:xylanas,10.1107/S1600536808042803
metal:0:centre,coordination:0:geometry,10.1107/S1744309113002388
prime:0:cap,oligonucleotide:0:primer,10.1107/S1744309113002388
host:1:prime:0:cap,prime:1:oligonucleotide:0:primer,10.1107/S1744309113002388
host:1:prime:0:cap,cap:2:prime:1:oligonucleotide:0:primer,10.1107/S1744309113002388
pichia:0:pastoris,clear:0:homogeneity,10.1107/S1744309113002522
datum:0:collection,molecule:0:presence,10.1107/S1600536808040117
datum:0:collection,asymmetric:0:unit:1:molecule:0:presence,10.1107/S1600536808040117
datum:0:collection:1:derive:2:parameter,asymmetric:0:unit:1:molecule:0:presence,10.1107/S1600536808040117
title:0:compound,condensation:0:reaction,10.1107/S1600536808040117
asymmetric:0:unit,base:0:molecule,10.1107/S1600536808040117
asymmetric:0:unit,schiff:1:base:0:molecule,10.1107/S1600536808040117
crystal:0:structure,mdash:0:h,10.1107/S1600536808040117
crystal:0:structure,n:1:mdash:0:h,10.1107/S1600536808040117
crystal:0:structure,intermolecular:2:n:1:mdash:0:h,10.1107/S1600536808040117
benzene:0:ring,dihedral:0:angle,10.1107/S1600536808040440
molecular:0:conformation,mdash:0:h,10.1107/S1600536808040440
molecular:0:conformation,n:1:mdash:0:h,10.1107/S1600536808040440
f:1:hydrogen:0:bond,h:0:atom:1:conformation,10.1107/S1600536808040646
h:0:atom:1:conformation,intermolecular:2:o:1:mdash:0:h,10.1107/S1600536808040646
metal:0:site,cr:0:nb:1:atom,10.1107/S1600536808041585
metal:0:site,statistically:0:disorder:2:cr:0:nb:1:atom,10.1107/S1600536808041585
crystal:0:structure,moon:0:amp,10.1107/S056773946900012X
crystal:0:structure:1:analysis,secondary:0:extinction,10.1107/S056773946900012X
crystal:0:structure:1:analysis:2:reflection,secondary:0:extinction,10.1107/S056773946900012X
crystal:0:variety,azimuthal:0:scan,10.1107/S056773946900012X
pailred:1:automatic:0:diffractometer,cu:0:k:1:reflection,10.1107/S056773946900012X
crystal:0:crystal,secondary:0:extinction:1:term,10.1107/S056773946900012X
highly:0:perfect:1:crystal,ordinary:1:imperfect:0:crystal,10.1107/S0907444902022527
highly:0:perfect:1:crystal,ordinary:1:imperfect:0:crystal,10.1107/S0907444902022527
methyltransferase:0:gene,escherichia:0:coli,10.1107/S0907444902022527
putative:1:methyltransferase:0:gene,escherichia:0:coli,10.1107/S0907444902022527
helicobacter:0:pylorus:2:putative:1:methyltransferase:0:gene,escherichia:0:coli,10.1107/S0907444902022527
space:0:group,aring:0:resolution,10.1107/S0907444902022527
native:0:datum,structure:0:determination,10.1107/S1600536814023897
complete:1:native:0:datum,structure:0:determination,10.1107/S1600536814023897
title:0:compound,c:0:mdash,10.1107/S1600536814023897
title:0:compound,c:0:mdash:1:c:0:distance,10.1107/S1600536814023897
careful:0:analysis,c:0:atom,10.1107/S1600536814024295
c:0:atom,cage:0:vertex,10.1107/S1600536814024295
structure:1:careful:0:analysis,c:0:atom,10.1107/S1600536814024295
low:0:temperature,liquid:0:phase,10.1107/S1600536814024295
low:0:temperature:1:aqueous:0:solution,liquid:0:phase:1:diagram,10.1107/S1600536814024295
low:0:temperature:1:aqueous:0:solution,ndash:2:liquid:0:phase:1:diagram,10.1107/S1600536814024295
pyran:0:ring:1:indole,dihedral:0:angle,10.1107/S1600536810053274
electron:0:beam,moir:0:eacute,10.1107/S0108767398014950
parallel:1:electron:0:beam,moir:0:eacute:1:pattern,10.1107/S0108767398014950
pattern:0:formation,idealize:0:case,10.1107/S0108767398014950
pattern:0:formation,simple:1:idealize:0:case,10.1107/S0108767398014950
cdii:0:cation,chloride:0:ligand,10.1107/S0108270113017368
independent:0:chain,zigzag:0:layer,10.1107/S0907444913010457
catalytic:0:domain,aring:0:resolution,10.1107/S0907444913010457
ptprq:1:catalytic:0:domain,aring:0:resolution,10.1107/S0907444913010457
ptprq:1:catalytic:0:domain:2:structure,aring:0:resolution,10.1107/S0907444913010457
structural:0:feature,large:0:substrate,10.1107/S0907444913010457
biochemical:0:structural:1:analysis,structural:0:feature,10.1107/S0907444913010457
structural:0:feature,large:0:substrate:1:accommodation,10.1107/S0907444913010457
large:0:substrate:1:accommodation,pi:0:substrate:1:dephosphorylation,10.1107/S0907444913010457
biochemical:0:structural:1:analysis:2:basis,structural:0:feature,10.1107/S0907444913010457
kinetic:0:experiment,strong:0:preference,10.1107/S0108270113019057
kinetic:0:experiment,strong:0:preference,10.1107/S0108270113019057
strong:0:preference,proliferation:0:cell:0:survival,10.1107/S0108270113019057
proliferation:0:cell:0:survival,akt:0:signal,10.1107/S0108270113019057
subsequent:1:kinetic:0:experiment,proliferation:0:cell:0:survival:1:regulation,10.1107/S0108270113019057
subsequent:1:kinetic:0:experiment,proliferation:0:cell:0:survival:1:regulation,10.1107/S0108270113019057
subsequent:1:kinetic:0:experiment,proliferation:0:cell:0:survival:1:regulation,10.1107/S0108270113019057
proliferation:0:cell:0:survival:1:regulation,akt:0:signal:1:downregulation,10.1107/S0108270113019057
trifluoromethanesulfonate:0:dichloromethane,ruii:0:complex,10.1107/S0108270113019057
ruii:0:complex,transfer:0:hydrogenation,10.1107/S0108270113019057
ruii:0:complex,catalytic:0:transfer:1:hydrogenation:2:polar:0:bond,10.1107/S0108270113019057
crystallographic:0:datum,ligand:0:specie,10.1107/S0108270113019057
crystallographic:0:datum,mix:1:ligand:0:specie,10.1107/S0108270113019057
crystallographic:0:datum,mix:1:ligand:0:specie:2:evidence,10.1107/S0108270113019057
crystal:0:structure,synthesize:0:material,10.1107/S0108270113019057
crystal:0:structure,synthesize:0:material:1:majority,10.1107/S0108270113019057
title:0:compound,tosylat:0:compound,10.1107/S1600536814024623
title:0:compound,desire:1:tosylat:0:compound,10.1107/S1600536814024623
title:0:compound,desire:1:tosylat:0:compound:2:hydrolysis,10.1107/S1600536814024623
h:0:atom,intermolecular:0:interaction,10.1107/S1600536814024623
hydroxy:1:h:0:atom,intermolecular:0:interaction,10.1107/S1600536814024623
monooxalate:0:lactoferrin,aring:0:resolution,10.1107/S0907444994000491
aring:0:resolution,oscillation:0:photography,10.1107/S0907444994000491
dicupric:1:monooxalate:0:lactoferrin,synchrotron:0:source:1:oscillation:0:photography,10.1107/S0907444994000491
dicupric:1:monooxalate:0:lactoferrin,synchrotron:0:source:1:oscillation:0:photography,10.1107/S0907444994000491
bond:0:distance,protein:0:atom,10.1107/S0907444994000491
bond:0:distance:1:deviation,bicarbonate:0:ion,10.1107/S0907444994000491
r:0:factor,range:0:reflection,10.1107/S0907444994000491
major:0:alteration,protein:0:structure,10.1107/S0907444907008372
molecule:1:major:0:alteration,overall:1:protein:0:structure,10.1107/S0907444907008372
equine:0:pathogen,economic:0:loss,10.1107/S0907444907008372
equine:0:pathogen,economic:0:loss,10.1107/S0907444907008372
important:1:equine:0:pathogen,significant:1:economic:0:loss,10.1107/S0907444907008372
important:1:equine:0:pathogen,significant:1:economic:0:loss,10.1107/S0907444907008372
eav:0:virion,nucleocapsid:0:core,10.1107/S0907444907008372
nucleocapsid:0:core,lipid:0:envelope,10.1107/S0907444907008372
eav:0:virion,membrane:0:protein:1:contain:2:lipid:0:envelope,10.1107/S0907444907008372
eav:0:virion,membrane:0:protein:1:contain:2:lipid:0:envelope,10.1107/S0907444907008372
crystal:0:structure,aring:0:resolution,10.1107/S0907444907008372
eav:0:n:1:protein,aring:0:resolution,10.1107/S0907444907008372
n:0:protein,terminal:0:helix,10.1107/S0907444907008372
n:0:protein,flexible:0:loop:1:terminal:0:helix,10.1107/S0907444907008372
n:0:protein:2:previously:0:determine:1:structure,flexible:0:loop:1:terminal:0:helix,10.1107/S0907444907008372
p:0:atom,tetrahedral:0:configuration,10.1107/S160053681004955X
p:0:atom,distort:1:tetrahedral:0:configuration,10.1107/S160053681004955X
hydrogen:0:bond,centrosymmetric:0:dimer,10.1107/S1600536810049603
adjacent:0:zwitterion,mdash:0:h,10.1107/S1600536810049603
adjacent:0:zwitterion,n:1:mdash:0:h,10.1107/S1600536810049603
ecdysone:0:receptor,synthetic:0:methylene,10.1107/S1399004714009626
ovis:1:ecdysone:0:receptor,synthetic:0:methylene,10.1107/S1399004714009626
crystallographic:0:structure,aring:0:resolution,10.1107/S1399004714009626
aring:0:resolution,receptor:0:subunit,10.1107/S1399004714009626
nuclear:0:receptor,conformational:0:flexibility,10.1107/S1399004714009626
nuclear:0:receptor,significant:1:conformational:0:flexibility,10.1107/S1399004714009626
thermal:0:melt,high:0:order,10.1107/S1399004714009626
thermal:0:melt:1:experiment,high:0:order:1:structure,10.1107/S1399004714009626
thermal:0:melt:1:experiment,heterodimer:2:high:0:order:1:structure,10.1107/S1399004714009626
methylene:0:lactam:1:presence,ecdysone:0:receptor:1:structure,10.1107/S1399004714009626
methylene:0:lactam:1:presence,ecdysone:0:receptor:1:structure,10.1107/S1399004714009626
ecdysone:0:receptor:1:structure,new:0:level,10.1107/S1399004714009626
ecdysone:0:receptor:1:structure,important:0:receptor:1:conformational:0:flexibility:2:new:0:level,10.1107/S1399004714009626
hydrogen:0:bond,molecular:0:conformation,10.1107/S1600536810050841
benzene:0:ring,dihedral:0:angle,10.1107/S1600536810050841
n:1:hydrogen:0:bond,molecular:0:conformation,10.1107/S1600536810050841
o:1:hydrogen:0:bond,c:0:axis,10.1107/S1600536810053304
o:1:hydrogen:0:bond,c:0:axis:1:extend:2:chain,10.1107/S1600536810053304
title:0:compound,hydrothermal:0:method,10.1107/S1600536810053304
title:0:compound,hydrothermal:0:method,10.1107/S1600536810053304
title:0:compound,hydrothermal:0:method,10.1107/S1600536810053304
hydrothermal:0:method,phosphate:0:group,10.1107/S1600536810053304
hydrothermal:0:method,phosphate:0:group,10.1107/S1600536810053304
hydrothermal:0:method,phosphate:0:group,10.1107/S1600536810053304
hydrothermal:0:method,hydrogen:0:bond:1:phosphate:0:group,10.1107/S1600536810053304
hydrothermal:0:method,hydrogen:0:bond:1:phosphate:0:group,10.1107/S1600536810053304
hydrothermal:0:method,hydrogen:0:bond:1:phosphate:0:group,10.1107/S1600536810053304
channel:0:type,mdash:0:h,10.1107/S1600536810053304
channel:0:type,o:1:mdash:0:h,10.1107/S1600536810053304
ag:0:atom,linear:0:geometry,10.1107/S1600536803022141
ag:0:atom,imine:0:n:1:atom,10.1107/S1600536803022141
dimeric:0:complex,mn:0:atom,10.1107/S0108270105013545
title:0:compound,hydrogen:0:bond,10.1107/S1600536803020348
title:0:compound:1:independent:0:molecule,thione:1:hydrogen:0:bond,10.1107/S1600536803020348
crystal:0:structure,interplanar:0:angle,10.1107/S0108270105014745
amide:0:group:1:plane,slightly:0:bend:1:chain,10.1107/S0108270105014745
amide:0:group:1:plane,slightly:0:bend:1:chain,10.1107/S0108270105014745
pack:0:interaction,hydrophobic:0:area,10.1107/S0108270105014745
pack:0:interaction:1:hydrogen:0:bond,hydrophobic:0:area,10.1107/S0108270105014745
stereochemical:0:comparison,o:0:atom,10.1107/S1744309105040613
phenyl:0:group,anticonvulsant:0:activity,10.1107/S1744309105040613
phenytoin:1:stereochemical:0:comparison,o:0:atom,10.1107/S1744309105040613
phenyl:0:group,compound:1:anticonvulsant:0:activity,10.1107/S1744309105040613
lanthanum:0:ruthenium,neutron:0:powder,10.1107/S0108270110013879
lanthanum:0:ruthenium,neutron:0:powder,10.1107/S0108270110013879
lanthanum:0:ruthenium,neutron:0:powder,10.1107/S0108270110013879
aluminium:0:barium:1:lanthanum:0:ruthenium,neutron:0:powder:1:diffraction,10.1107/S0108270110013879
aluminium:0:barium:1:lanthanum:0:ruthenium,neutron:0:powder:1:diffraction,10.1107/S0108270110013879
aluminium:0:barium:1:lanthanum:0:ruthenium,neutron:0:powder:1:diffraction,10.1107/S0108270110013879
aluminium:0:barium:1:lanthanum:0:ruthenium:2:strontium,neutron:0:powder:1:diffraction,10.1107/S0108270110013879
aluminium:0:barium:1:lanthanum:0:ruthenium:2:strontium,neutron:0:powder:1:diffraction,10.1107/S0108270110013879
aluminium:0:barium:1:lanthanum:0:ruthenium:2:strontium,neutron:0:powder:1:diffraction,10.1107/S0108270110013879
metal:0:atom,special:0:position,10.1107/S0108270110013879
ba:0:atom,cuboctahedral:0:environment,10.1107/S0108270110013879
ba:0:atom,regular:1:cuboctahedral:0:environment,10.1107/S0108270110013879
perovskite:0:position,al:0:content,10.1107/S0108270110013879
ideal:1:perovskite:0:position,high:1:al:0:content,10.1107/S0108270110013879
ideal:1:perovskite:0:position,high:1:al:0:content:2:plane,10.1107/S0108270110013879
asymmetric:0:unit,mdash:0:h,10.1107/S0108270111027491
asymmetric:0:unit:1:independent:0:molecule,n:1:mdash:0:h,10.1107/S0108270111027491
triazole:0:ring,ethoxycarbonyl:0:methyl,10.1107/S1600536808037914
ethoxycarbonyl:0:methyl,methylene:0:bridge,10.1107/S1600536808037914
triazole:0:ring,ethoxycarbonyl:0:methyl:1:group,10.1107/S1600536808037914
ethoxycarbonyl:0:methyl:1:group,chlorothiazole:0:unit:1:methylene:0:bridge,10.1107/S1600536808037914
title:0:compound,complex:0:cation,10.1107/S1600536805011694
ligand:0:phen,pi:0:ndash,10.1107/S1600536805011992
ligand:0:phen,pi:0:ndash:1:pi,10.1107/S1600536805011992
pi:0:ndash:1:pi,neighbor:1:complex:0:cation,10.1107/S1600536805011992
in:0:atom,cl:0:ligand,10.1107/S1600536805011992
niii:0:ion,octahedral:0:coordination,10.1107/S1600536805012055
niii:0:ion,octahedral:0:coordination:1:geometry,10.1107/S1600536805012055
niii:0:ion,distort:2:octahedral:0:coordination:1:geometry,10.1107/S1600536805012055
title:0:compound,mdash:0:h,10.1107/S1600536808038695
title:0:compound,o:1:mdash:0:h,10.1107/S1600536808038695
close:0:contact,neighbour:0:molecule,10.1107/S1600536808038695
neighbour:0:molecule,motif:0:ring,10.1107/S1600536808038695
discrete:0:dimer,supramolecular:0:network,10.1107/S1600536808038610
crystal:0:structure,mdash:0:h,10.1107/S1600536808038610
crystal:0:structure,n:1:mdash:0:h,10.1107/S1600536808038610
title:0:compound,tautomeric:0:form,10.1107/S1600536805010342
title:0:compound,imine:1:tautomeric:0:form,10.1107/S1600536805010342
title:0:compound,phenol:0:ndash:2:imine:1:tautomeric:0:form,10.1107/S1600536805010342
f:0:intramolecular:1:interaction,c:0:mdash:1:h,10.1107/S1600536805010342
f:0:intramolecular:1:interaction,c:0:mdash:1:h,10.1107/S1600536805010342
f:0:intramolecular:1:interaction,intermolecular:2:c:0:mdash:1:h,10.1107/S1600536805010342
f:0:intramolecular:1:interaction,intermolecular:2:c:0:mdash:1:h,10.1107/S1600536805010342
title:0:compound,hydrothermal:0:reaction,10.1107/S1600536808035162
n:0:hydrogen,amino:0:group,10.1107/S160053680803609X
n:0:hydrogen:1:bond,amino:0:group,10.1107/S160053680803609X
title:0:compound,inversion:0:centre,10.1107/S160053680803609X
pi:0:ndash,perpendicular:0:distance,10.1107/S160053680803941X
intermolecular:1:pi:0:ndash,short:1:perpendicular:0:distance,10.1107/S160053680803941X
intermolecular:1:pi:0:ndash:2:pi,ring:0:system:1:slippage,10.1107/S160053680803941X
benzene:0:ring,dihedral:0:angle,10.1107/S1600536805011086
anion:1:benzene:0:ring,dihedral:0:angle,10.1107/S1600536805011086
anion:0:cation,ac:0:plane,10.1107/S1600536805011086
anion:0:cation,ac:0:plane:1:parallel:2:layer,10.1107/S1600536805011086
hg:0:atom,-PRON-:0:atom,10.1107/S1600536808036581
title:0:compound,isonicotinohydrazide:0:reaction,10.1107/S1600536808036271
crystal:0:pack,c:0:mdash,10.1107/S1600536808036271
crystal:0:pack,c:0:mdash:1:h,10.1107/S1600536808036271
crystal:0:pack,intermolecular:2:c:0:mdash:1:h,10.1107/S1600536808036271
morpholino:0:ring,chair:0:conformation,10.1107/S1600536808034065
compound:0:pack,mdash:0:h,10.1107/S1600536808034065
compound:0:pack,o:1:mdash:0:h,10.1107/S1600536808034065
compound:0:pack,intermolecular:2:o:1:mdash:0:h,10.1107/S1600536808034065
title:0:compound,benzene:0:ring,10.1107/S1600536805011918
hydrazide:0:group,dihedral:0:angle,10.1107/S1600536808036301
hydrazide:0:group,benzene:0:ring:1:respect,10.1107/S1600536808036301
anion:0:cation,mdash:0:h,10.1107/S1600536808036301
anion:0:cation,n:1:mdash:0:h,10.1107/S1600536808036301
coordination:0:geometry,title:0:compound,10.1107/S1600536808038257
nearly:0:linear:1:coordination:0:geometry,title:0:compound,10.1107/S1600536808038257
au:2:nearly:0:linear:1:coordination:0:geometry,title:0:compound,10.1107/S1600536808038257
thiocarbamate:0:ligand,aryl:0:group,10.1107/S1600536808038257
sample:0:environment,large:0:range,10.1107/S0021889807003445
sample:0:environment,usans:0:measurement:1:pressure:0:temperature:2:large:0:range,10.1107/S0021889807003445
saxs:0:pattern,special:0:consideration,10.1107/S2056989015010026
orientation:0:effect,new:0:insight,10.1107/S2056989015010026
prefer:1:orientation:0:effect,new:0:insight,10.1107/S2056989015010026
prefer:1:orientation:0:effect:2:special:0:consideration,new:0:insight,10.1107/S2056989015010026
hydropyrimidine:0:ring,sofa:0:conformation,10.1107/S2056989015010026
s:0:interaction,zigzag:0:chain,10.1107/S2056989015010464
title:0:compound,asymmetric:0:unit,10.1107/S2056989015010464
title:0:compound,asymmetric:0:unit:1:molecule,10.1107/S2056989015010464
ring:0:system,c:0:mdash,10.1107/S2056989015010464
fuse:1:ring:0:system,different:1:c:0:mdash,10.1107/S2056989015010464
absolute:0:structure,chiral:0:centre,10.1107/S160053680300134X
absolute:0:structure,chiral:0:centre,10.1107/S160053680300134X
absolute:0:structure,unchanging:1:chiral:0:centre,10.1107/S160053680300134X
absolute:0:structure,unchanging:1:chiral:0:centre,10.1107/S160053680300134X
absolute:0:structure,synthesis:2:unchanging:1:chiral:0:centre,10.1107/S160053680300134X
absolute:0:structure,synthesis:2:unchanging:1:chiral:0:centre,10.1107/S160053680300134X
completely:0:abrogate:1:transport,wind:1:primary:0:function,10.1107/S0907444906010456
completely:0:abrogate:1:transport,wind:1:primary:0:function,10.1107/S0907444906010456
completely:0:abrogate:1:transport,cell:2:wind:1:primary:0:function,10.1107/S0907444906010456
completely:0:abrogate:1:transport,cell:2:wind:1:primary:0:function,10.1107/S0907444906010456
active:0:form,hydrophobic:0:interaction,10.1107/S2056989015010051
active:0:form,hydrophobic:0:interaction,10.1107/S2056989015010051
inactive:0:mutant,hydrogen:0:bond,10.1107/S2056989015010051
active:0:form,aromatic:0:system:1:hydrophobic:0:interaction,10.1107/S2056989015010051
active:0:form,aromatic:0:system:1:hydrophobic:0:interaction,10.1107/S2056989015010051
title:0:compound,independent:0:molecule,10.1107/S2056989015010051
absolute:0:structure,resonant:0:scatter,10.1107/S1600536804001813
title:0:compound,stack:0:interaction,10.1107/S1600536804001813
polygalacturonase:0:a,vapor:0:diffusion,10.1107/S0907444995006445
polygalacturonase:0:a,vapor:0:diffusion,10.1107/S0907444995006445
polygalacturonase:0:a,vapor:0:diffusion:1:method,10.1107/S0907444995006445
polygalacturonase:0:a,vapor:0:diffusion:1:method,10.1107/S0907444995006445
space:0:group,deg:0:prime,10.1107/S0907444995006445
human:0:immunodeficiency,antiviral:0:function,10.1107/S2052252514014900
human:0:immunodeficiency,antiviral:0:function,10.1107/S2052252514014900
human:0:immunodeficiency,antiviral:0:function,10.1107/S2052252514014900
human:0:immunodeficiency,antiviral:0:function,10.1107/S2052252514014900
several:0:variant,escherichia:0:coli,10.1107/S2052252514014900
several:0:variant,escherichia:0:coli,10.1107/S2052252514014900
several:0:variant,escherichia:0:coli,10.1107/S2052252514014900
gpgp:0:linker,ctb:0:region,10.1107/S2052252514014900
1:0:variant,flexible:1:gpgp:0:linker,10.1107/S2052252514014900
flexible:1:gpgp:0:linker,ctb:0:region,10.1107/S2052252514014900
1:0:variant,mpr:0:ctb:2:flexible:1:gpgp:0:linker,10.1107/S2052252514014900
mpr:0:ctb:2:flexible:1:gpgp:0:linker,ctb:0:region,10.1107/S2052252514014900
2:0:variant,pentamer:0:formation,10.1107/S2052252514014900
2:0:variant,pentamer:0:formation,10.1107/S2052252514014900
polyalanine:0:linker,pentameric:0:form,10.1107/S2052252514014900
polyalanine:0:linker,pentameric:0:form,10.1107/S2052252514014900
mpr:0:ctb:1:polyalanine:0:linker,protein:1:pentameric:0:form,10.1107/S2052252514014900
mpr:0:ctb:1:polyalanine:0:linker,protein:1:pentameric:0:form,10.1107/S2052252514014900
purification:0:procedure,crystallization:0:sample,10.1107/S2052252514014900
purification:0:procedure,crystallization:0:sample,10.1107/S2052252514014900
purification:0:procedure,monodisperse:0:homogeneously:0:pure:1:crystallization:0:sample,10.1107/S2052252514014900
purification:0:procedure,monodisperse:0:homogeneously:0:pure:1:crystallization:0:sample,10.1107/S2052252514014900
inversion:0:center,octahedral:0:coordination,10.1107/S1600536813008933
inversion:0:center,octahedral:0:coordination:1:geometry,10.1107/S1600536813008933
inversion:0:center,distort:2:octahedral:0:coordination:1:geometry,10.1107/S1600536813008933
metal:0:ion,double:0:bridge,10.1107/S1600536813008933
double:0:bridge,polymeric:0:chain,10.1107/S1600536813008933
zwitterionic:0:dicarboxylate:1:ligand,monodentate:0:carboxylate:0:bridge,10.1107/S1600536813008933
crystallographic:0:technology,protein:0:solution,10.1107/S2052252514016960
serial:1:crystallographic:0:technology,protein:0:solution,10.1107/S2052252514016960
small:0:volume,feedback:0:mechanism,10.1107/S2052252514016960
drop:1:ï»¿1:0:crystal,small:0:volume,10.1107/S2052252514016960
small:0:volume,supersaturation:0:lower:1:feedback:0:mechanism,10.1107/S2052252514016960
small:0:volume,negative:2:supersaturation:0:lower:1:feedback:0:mechanism,10.1107/S2052252514016960
diffraction:0:datum,time:0:crystal,10.1107/S2052252514016960
complete:0:datum,single:0:diffraction,10.1107/S2052252514016960
complete:0:datum,single:0:diffraction,10.1107/S2052252514016960
complete:0:datum,single:0:diffraction:1:frame,10.1107/S2052252514016960
complete:0:datum,single:0:diffraction:1:frame,10.1107/S2052252514016960
glucose:0:isomerase,synchrotron:0:radiation,10.1107/S1600536813009860
glucose:0:isomerase,synchrotron:0:radiation,10.1107/S1600536813009860
glucose:0:isomerase,synchrotron:0:radiation,10.1107/S1600536813009860
glucose:0:isomerase:1:structure,synchrotron:0:radiation,10.1107/S1600536813009860
glucose:0:isomerase:1:structure,synchrotron:0:radiation,10.1107/S1600536813009860
glucose:0:isomerase:1:structure,synchrotron:0:radiation,10.1107/S1600536813009860
central:0:core,butterfly:0:conformation,10.1107/S1600536813009860
fei:0:atom,o:0:atom,10.1107/S1600536813009860
fei:0:atom,s:0:atom:1:o:0:atom,10.1107/S1600536813009860
molecular:0:structure,average:0:deviation,10.1107/S1600536813009860
molecular:0:structure,mdash:0:h,10.1107/S1600536813010386
molecular:0:structure,n:1:mdash:0:h,10.1107/S1600536813010386
inversion:0:centre,n:0:atom,10.1107/S1600536813010441
o:0:interaction,crystal:0:pack,10.1107/S1600536813007484
crystal:0:pack,poymeric:0:chain,10.1107/S1600536813007484
c:0:atom,ring:0:plane,10.1107/S1600536803027983
methyl:1:c:0:atom,ring:0:plane,10.1107/S1600536803027983
methyl:1:c:0:atom:2:tran,ring:0:plane,10.1107/S1600536803027983
title:0:compound,solvothermal:0:condition,10.1107/S1600536803027983
solvothermal:0:condition,pure:0:dien,10.1107/S1600536803027983
carbonic:0:anhydrase,high:0:completeness,10.1107/S0907444993009667
o:0:atom,o:0:gamma,10.1107/S0907444993009667
carboxylate:1:o:0:atom,o:0:gamma,10.1107/S0907444993009667
invert:0:counterpart,functional:0:theory,10.1107/S0108270108003466
invert:0:counterpart,functional:0:theory,10.1107/S0108270108003466
crystallographically:0:observe:1:molecular:0:structure,density:1:functional:0:theory,10.1107/S0108270108003466
crystallographically:0:observe:1:molecular:0:structure,density:1:functional:0:theory,10.1107/S0108270108003466
method:0:result,molecular:0:conformation,10.1107/S0108270108003466
molecular:0:conformation,intermolecular:0:interaction,10.1107/S0108270108003466
method:0:result,observe:1:molecular:0:conformation,10.1107/S0108270108003466
observe:1:molecular:0:conformation,crystal:0:structure:1:intermolecular:0:interaction,10.1107/S0108270108003466
method:0:result,title:0:compound:2:observe:1:molecular:0:conformation,10.1107/S0108270108003466
title:0:compound:2:observe:1:molecular:0:conformation,crystal:0:structure:1:intermolecular:0:interaction,10.1107/S0108270108003466
periodic:0:organization,c:0:mdash,10.1107/S0108270108003466
molecule:1:periodic:0:organization,weak:1:c:0:mdash,10.1107/S0108270108003466
molecule:1:periodic:0:organization,weak:1:c:0:mdash:2:h,10.1107/S0108270108003466
title:0:molecule,c:0:bond,10.1107/S0108270108003466
title:0:molecule,mdash:1:c:0:bond,10.1107/S0108270108003466
title:0:molecule,c:2:mdash:1:c:0:bond,10.1107/S0108270108003466
pyramidal:0:geometry,vertex:0:n,10.1107/S1600536802001587
vertex:0:n,naphthylethanone:0:bulky:0:phenyl,10.1107/S1600536802001587
pyramidal:0:geometry,vertex:0:n:1:atom,10.1107/S1600536802001587
vertex:0:n:1:atom,fragment:1:naphthylethanone:0:bulky:0:phenyl,10.1107/S1600536802001587
vertex:0:n:1:atom,fragment:1:naphthylethanone:0:bulky:0:phenyl:2:presence,10.1107/S1600536802001587
tetrahedral:0:phosphoru,mdash:0:h,10.1107/S1600536802001587
tetrahedral:0:phosphoru,n:1:mdash:0:h,10.1107/S1600536802001587
tetrahedral:0:phosphoru,twin:2:n:1:mdash:0:h,10.1107/S1600536802001587
diyttrium:0:heptaoxodisilicate,centrosymmetric:0:space,10.1107/S0108270103018869
pyrosilicate:0:group,anisotropic:0:displacement,10.1107/S0108270103018869
pyrosilicate:0:group,large:1:anisotropic:0:displacement,10.1107/S0108270103018869
pyrosilicate:0:group:2:bridge:1:o:0:atom,large:1:anisotropic:0:displacement:2:perpendicular,10.1107/S0108270103018869
space:0:group,structure:0:model,10.1107/S0108270103018869
space:0:group,structure:0:model,10.1107/S0108270103018869
antagonist:0:agonist,weak:0:agonist,10.1107/S1600536804008682
proton:0:transfer,acid:0:group,10.1107/S0108270105040667
proton:0:transfer,carboxylic:1:acid:0:group,10.1107/S0108270105040667
proton:0:transfer,macrocycle:1:amine:0:group:2:molecule,10.1107/S0108270105040667
macrocyclic:0:cation,bridge:1:water:0:molecule,10.1107/S0108270105040667
macrocyclic:0:cation,bridge:1:water:0:molecule,10.1107/S0108270105040667
pack:0:molecule,rotational:0:symmetry,10.1107/S0108270103018961
monoclinic:0:delta:1:polymorph,twofold:1:rotational:0:symmetry,10.1107/S0108270103018961
prime:0:polymorph,delta:0:polymorph,10.1107/S0108270103018961
alpha:1:prime:0:polymorph,delta:0:polymorph,10.1107/S0108270103018961
twofold:0:symmetry,high:0:symmetry,10.1107/S0108270103018961
twofold:0:symmetry,high:0:symmetry,10.1107/S0108270103018961
twofold:0:symmetry:1:molecule:0:deviate,high:0:symmetry,10.1107/S0108270103018961
