word,sense_number,synset_id,,tag_count,w_num
surround,5,201095436,,0,5
surround,2,201425761,,6,1
surround,3,201525431,,2,2
surround,1,202626954,,14,1
surtax,1,202241224,,0,1
surveil,1,202135690,,0,1
survey,1,200625857,,6,1
survey,6,200626053,,0,1
survey,5,200627226,,0,1
survey,4,200673570,,0,3
survey,2,202088407,,5,1
survey,3,202135690,,0,3
survive,3,202538829,,5,2
survive,1,202540283,,20,1
survive,4,202541789,,0,3
survive,2,202541974,,8,1
suspect,2,200664861,,2,3
suspect,1,200890861,,5,1
suspect,3,200894477,,1,1
suspend,2,200143209,,4,1
suspend,4,200352263,,2,2
suspend,5,200528006,,1,1
suspend,1,201439172,,8,1
suspend,3,202427249,,2,1
suspend,6,202565167,,0,1
suspire,2,200001740,,0,4
suspire,1,200003932,,0,2
sustain,2,200063486,,3,2
sustain,7,200643814,,0,3
sustain,6,200791665,,1,1
sustain,4,201148473,,2,1
sustain,3,201166252,,2,3
sustain,5,201180133,,1,3
sustain,1,202598768,,8,2
susurrate,1,201010831,,0,1
suture,1,201257602,,0,1
swab,2,201195613,,0,2
swab,1,201206366,,1,1
swaddle,1,201261311,,0,1
swag,3,201822287,,0,1
swag,2,201868921,,0,5
swag,1,201927589,,0,3
swage,1,201218320,,0,1
swagger,3,200012122,,0,1
swagger,2,201001914,,0,3
swagger,1,201860682,,2,1
swallow,8,200582014,,0,1
swallow,7,200646517,,0,3
swallow,6,200713140,,0,1
swallow,5,200773240,,0,1
swallow,4,200910036,,0,1
swallow,2,201049269,,4,1
swallow,1,201165380,,12,1
swallow,3,201538803,,2,2
swamp,2,201482245,,1,4
swamp,1,202689461,,1,1
swan,1,200978355,,1,6
swan,3,201815805,,0,1
swan,2,201827001,,0,3
swank,1,202080002,,0,5
swap,2,201785621,,0,1
swap,1,202193712,,1,2
swarm,2,201970410,,3,2
swarm,1,202635394,,3,3
swash,4,200012122,,0,3
swash,3,200853748,,0,3
swash,2,201333951,,0,6
swash,1,202029792,,0,1
swat,1,201356486,,0,1
swathe,1,201261311,,1,2
swatter,1,201335389,,0,1
sway,1,201821183,,5,2
sway,4,201821881,,0,2
sway,2,201823209,,4,2
sway,3,202509151,,3,3
swear,5,200665312,,0,2
swear,1,200836766,,20,4
swear,3,200860535,,2,1
swear,2,200978355,,8,7
swear,4,200980238,,1,1
sweat,1,200065374,,5,1
sweep,7,201065901,,1,1
sweep,3,201353262,,5,1
sweep,6,201353544,,1,1
sweep,9,201550178,,0,2
sweep,2,201815475,,12,1
sweep,1,201815955,,13,2
sweep,4,202597040,,3,3
sweep,5,202604552,,2,4
sweep,8,202607504,,0,1
sweeten,2,200506088,,0,1
sweeten,1,202132558,,0,1
sweet-talk,1,200743359,,0,6
swell,3,200248093,,4,1
swell,6,200249128,,0,1
swell,1,200539679,,5,1
swell,5,201933261,,1,2
swell,2,202520085,,4,1
swell,4,202548172,,1,2
swelter,2,200067558,,0,1
swelter,1,200075999,,0,1
swerve,1,201975217,,4,1
swig,2,201165592,,0,3
swig,1,201374996,,0,3
swill,2,201133449,,0,1
swill,1,201142102,,0,2
swim,2,201848839,,1,2
swim,1,201903472,,12,1
swindle,1,202495803,,2,2
swing,8,200541789,,2,1
swing,7,201116516,,2,1
swing,13,201386681,,0,1
swing,5,201550178,,4,1
swing,12,201676281,,0,1
swing,2,201823209,,15,1
swing,3,201823474,,6,1
swing,1,202028442,,35,1
swing,11,202318272,,0,1
swing,4,202461938,,4,1
swing,9,202537274,,1,1
swing,6,202637542,,2,2
swing,10,202671459,,0,1
swinge,1,200366870,,0,2
swipe,1,201353748,,1,1
swipe,2,202210889,,0,7
swirl,2,201989360,,3,4
swirl,1,201990506,,3,2
swish,1,202125499,,1,2
switch,7,200116920,,0,3
switch,1,200135665,,5,2
switch,4,200368447,,1,1
switch,3,200535406,,2,1
switch,6,201371067,,0,1
switch,5,201467904,,0,3
switch,2,202193712,,3,4
switch-hit,1,201373131,,0,1
swivel,1,201988283,,2,2
swob,2,201195613,,0,3
swob,1,201206366,,0,2
swoon,1,200023207,,1,3
swoop,3,201398858,,0,1
swoop,1,202005783,,8,2
swoop,2,202006184,,0,1
swoosh,1,202125499,,0,4
swop,1,202193712,,0,3
swosh,1,202125499,,0,3
swot,1,200585968,,0,5
syllabicate,1,201520035,,0,2
syllabify,1,201520035,,0,1
syllabise,2,200947848,,0,2
syllabise,1,201520035,,0,4
syllabize,2,200947848,,0,1
syllabize,1,201520035,,0,3
syllogise,1,200631619,,0,2
syllogize,1,200631619,,0,1
symbolise,2,200809002,,0,3
symbolise,1,200955371,,0,2
symbolize,1,200809002,,16,2
symbolize,2,200955371,,0,1
symmetrise,1,200537299,,0,2
symmetrize,1,200537299,,0,1
sympathise,3,200575111,,0,2
sympathise,2,201769377,,0,3
sympathise,1,201769835,,0,2
sympathize,2,200575111,,1,1
sympathize,3,201769377,,0,2
sympathize,1,201769835,,2,1
symphonise,1,201677958,,0,2
symphonize,1,201677958,,0,1
sync,1,200382020,,0,3
synchronise,6,200382020,,0,2
synchronise,5,200451769,,0,2
synchronise,4,200451937,,0,2
synchronise,3,200711654,,0,2
synchronise,2,200928940,,0,2
synchronise,1,202659059,,0,2
synchronize,1,200382020,,1,1
synchronize,6,200451769,,0,1
synchronize,5,200451937,,0,1
synchronize,4,200711654,,0,1
synchronize,3,200928940,,0,1
synchronize,2,202659059,,0,1
syncopate,2,200163996,,0,1
syncopate,1,200307142,,0,1
syncretise,2,200357287,,0,2
syncretise,1,200538229,,0,2
syncretize,2,200357287,,0,1
syncretize,1,200538229,,0,1
syndicate,3,202178868,,0,1
syndicate,2,202375541,,0,1
syndicate,1,202375713,,0,1
synthesise,1,200623503,,1,2
synthesize,1,200623503,,3,1
synthesize,2,200623833,,0,1
syphon,1,201799889,,0,2
syringe,1,201333353,,0,1
systematise,1,200467609,,0,2
systematize,1,200467609,,4,1
systemise,1,200467609,,0,4
systemize,1,200467609,,0,3
table,1,202564241,,0,5
taboo,1,202434068,,0,1
tabularise,1,201696313,,0,2
tabularize,1,201696313,,0,1
tabulate,2,200137858,,0,1
tabulate,1,201696313,,4,3
tack,6,200116920,,0,2
tack,5,201289150,,0,4
tack,4,201291953,,0,2
tack,1,201317466,,3,1
tack,3,201609650,,0,5
tack,2,201889459,,1,1
tackle,3,201114665,,0,1
tackle,2,201449467,,0,2
tackle,1,202493557,,3,2
tag,3,200996489,,1,1
tag,1,201545118,,3,1
tag,2,201556854,,1,1
tag,5,201653309,,0,1
tag,4,201943890,,0,5
tail,3,201282609,,0,1
tail,2,201513156,,0,2
tail,1,201943890,,0,4
tailgate,1,201940039,,0,1
tailor,1,200292239,,5,2
tailor,3,201618602,,0,2
tailor,2,201618992,,1,2
tailor-make,2,201577712,,0,4
tailor-make,1,201618602,,1,3
taint,2,200086241,,0,2
taint,1,201495462,,0,4
take,42,200085282,,0,2
take,17,200166870,,16,2
take,24,200509293,,8,1
take,5,200510844,,39,5
take,29,200541977,,4,1
take,25,200580363,,6,4
take,6,200604353,,36,1
take,19,200647474,,15,1
take,10,200652154,,27,2
take,14,200709872,,22,2
take,26,200731256,,5,2
take,36,200733514,,1,2
take,16,200970082,,16,3
take,41,201065779,,0,1
take,28,201115611,,4,2
take,18,201121136,,15,4
take,4,201177510,,52,1
take,35,201386325,,1,1
take,11,201789151,,26,1
take,40,201874634,,0,2
take,22,201924460,,10,2
take,3,201941830,,73,2
take,27,202017108,,4,1
take,7,202018551,,32,3
take,15,202047959,,21,1
take,34,202137737,,1,1
take,8,202141767,,28,1
take,21,202143102,,13,1
take,33,202144601,,1,1
take,31,202145020,,2,6
take,32,202146228,,1,3
take,20,202146428,,14,1
take,12,202171267,,25,2
take,23,202171767,,8,3
take,2,202202461,,75,1
take,13,202322607,,23,2
take,39,202513455,,0,1
take,1,202522840,,92,1
take,9,202549691,,27,6
take,38,202619957,,0,2
take,30,202637172,,2,3
take,37,202661315,,0,2
talc,1,200040890,,0,1
talk,6,200803599,,0,2
talk,5,200906431,,2,3
talk,2,200910961,,26,1
talk,4,200921245,,4,2
talk,1,200930524,,109,1
talk,3,200931629,,8,2
tally,4,200918069,,0,10
tally,3,200918550,,0,1
tally,2,201076728,,0,3
tally,1,202578124,,0,7
tame,1,200195398,,1,1
tame,5,200292345,,0,2
tame,4,200292619,,0,5
tame,3,200292917,,0,5
tame,2,200902848,,0,3
tamp,1,201531037,,0,2
tamper,1,201542713,,1,1
tamper,2,202463974,,0,2
tampon,1,201382452,,0,1
tan,2,200101100,,0,1
tan,1,200497754,,0,1
tangle,4,201421351,,0,2
tangle,3,201432291,,0,3
tangle,2,201478901,,0,2
tangle,1,202597040,,0,2
tango,1,201841624,,0,1
tank,2,200179172,,0,1
tank,1,202216085,,0,1
tantalise,1,200822915,,0,6
tantalize,1,200822915,,1,5
tap,12,200756356,,0,3
tap,4,201128289,,3,2
tap,3,201210119,,3,1
tap,1,201362774,,6,1
tap,11,201569636,,0,1
tap,10,201800866,,0,1
tap,9,201841374,,0,2
tap,8,201845478,,0,1
tap,7,202122674,,0,1
tap,5,202126149,,1,2
tap,2,202245162,,3,1
tap,6,202292613,,0,1
tapdance,1,201841374,,0,1
tape,3,200965976,,0,2
tape,2,200970391,,0,2
tape,1,201292423,,0,1
taper,1,200147154,,1,1
taper,2,200381027,,0,2
tar,1,201234355,,0,1
tar-and-feather,1,201234481,,0,1
target,1,201115060,,0,1
tariff,1,202241102,,0,1
tarmac,1,201559512,,0,3
tarnish,1,201494912,,1,1
tarry,2,201953665,,0,1
tarry,1,202560607,,1,9
task,2,201130235,,0,2
task,1,202321005,,0,1
taste,6,200577421,,0,1
taste,2,201158934,,4,4
taste,3,202128865,,3,1
taste,5,202130311,,0,1
taste,1,202131508,,10,1
taste,4,202131717,,0,2
tat,1,201626497,,1,1
tattle,2,200906431,,0,4
tattle,1,201003342,,0,12
tattoo,1,201633234,,0,1
taunt,1,200822915,,5,8
tauten,2,200408320,,0,1
tauten,1,200408435,,0,1
tax,4,200816613,,0,1
tax,3,201130235,,0,1
tax,1,202240674,,16,1
tax,2,202241498,,0,1
taxi,1,201891801,,2,1
taxi,2,201891936,,0,1
teach,2,200264843,,2,1
teach,1,200801981,,86,1
team,1,201054789,,0,1
tear,5,200064806,,0,1
tear,4,201344072,,1,3
tear,2,201513324,,7,1
tear,1,201529981,,19,1
tear,3,201996825,,2,1
teargas,1,201090549,,0,1
tease,9,200038935,,0,1
tease,2,200822915,,1,1
tease,8,200824866,,0,1
tease,7,201316347,,0,1
tease,6,201422215,,0,1
tease,5,201489292,,0,1
tease,4,201528904,,0,1
tease,1,201751079,,2,1
tease,3,201751340,,0,1
tee,2,201315901,,0,1
tee,1,201457486,,0,1
teem,2,201970410,,0,4
teem,1,202635394,,1,1
teeter,1,201826855,,2,1
teethe,1,200093181,,0,1
teetotal,1,201159980,,0,1
telecast,1,200937478,,0,1
telecommunicate,1,200764709,,0,1
telefax,1,200975036,,0,2
telegraph,1,200974582,,2,2
telepathise,1,200960519,,0,2
telepathize,1,200960519,,0,1
telephone,1,200763454,,12,2
teleport,1,202044874,,0,1
telescope,2,200236823,,0,1
telescope,1,201551197,,1,1
televise,1,200937478,,3,2
telex,1,200764965,,0,1
tell,8,200628816,,3,8
tell,5,200697052,,28,1
tell,4,200722209,,60,2
tell,2,200920928,,190,1
tell,3,200921620,,75,1
tell,7,200922807,,4,1
tell,1,200976600,,196,3
tell,6,200986696,,6,2
temper,5,200195887,,0,3
temper,4,200285813,,0,1
temper,3,200286183,,0,1
temper,2,200293328,,0,1
temper,1,200293509,,0,2
temporise,1,200308504,,0,2
temporize,1,200308504,,0,1
tempt,4,200750873,,1,3
tempt,2,200756826,,4,3
tempt,6,200758465,,0,1
tempt,1,200768094,,4,1
tempt,3,201755156,,1,1
tempt,5,201755379,,0,1
tenant,1,202386490,,0,1
tend,3,202365681,,1,1
tend,2,202474544,,3,1
tend,1,202639433,,60,1
tender,4,200501177,,0,1
tender,3,202230317,,0,1
tender,1,202230437,,1,1
tender,2,202232229,,0,3
tenderise,1,200501177,,0,3
tenderize,1,200501177,,0,2
tense,4,200024764,,0,1
tense,3,200025626,,0,1
tense,2,200521989,,0,1
tense,1,201529246,,0,2
tent,1,202574843,,0,5
tenure,1,202325716,,0,1
tergiversate,2,200733037,,0,3
tergiversate,1,200808272,,0,3
term,1,200996371,,18,1
terminate,1,200341640,,8,2
terminate,4,202330754,,0,10
terminate,2,202531897,,2,4
terminate,3,202655345,,0,2
terrace,2,200136648,,0,1
terrace,1,202162010,,0,1
terrasse,1,202162010,,0,2
terrify,1,201729246,,1,1
territorialise,3,200526240,,0,2
territorialise,2,200564323,,0,2
territorialise,1,202359686,,0,2
territorialize,3,200526240,,0,1
territorialize,2,200564323,,0,1
territorialize,1,202359686,,0,1
terrorise,2,201729246,,0,3
terrorise,1,202431478,,0,2
terrorize,2,201729246,,0,2
terrorize,1,202431478,,1,1
tesselate,1,202580854,,0,1
tessellate,1,201299345,,0,1
test,7,200647692,,0,1
test,3,200760667,,4,2
test,6,200890603,,0,1
test,5,201077496,,0,1
test,1,202456388,,37,1
test,2,202457872,,9,2
test,4,202665185,,0,1
testify,1,200982000,,13,1
testify,2,200982423,,1,1
tether,1,201251740,,1,1
thank,1,200862885,,17,1
thatch,1,201196275,,0,1
thaw,1,200364564,,5,2
theme,1,202295897,,0,1
theologise,2,200611360,,0,2
theologise,1,201000844,,0,2
theologize,2,200611360,,0,1
theologize,1,201000844,,0,1
theorise,1,200613315,,0,3
theorize,3,200612821,,0,1
theorize,2,200612984,,0,1
theorize,1,200613315,,2,2
thermostat,1,202436497,,0,1
thicken,2,200418749,,2,1
thicken,1,200418959,,2,1
thicken,3,200419242,,0,1
thieve,1,202255077,,0,3
thin,4,200044299,,0,6
thin,3,200218499,,0,2
thin,2,200418257,,0,1
thin,1,200418631,,2,1
think,13,200546394,,0,1
think,4,200587965,,8,7
think,12,200588957,,0,1
think,3,200608615,,111,1
think,11,200609826,,0,1
think,2,200611681,,190,1
think,1,200666260,,277,1
think,10,200666725,,0,1
think,7,200684988,,2,3
think,6,200699129,,3,1
think,9,200714869,,0,1
think,8,200715127,,0,1
think,5,201590872,,4,1
thirst,2,201152240,,0,3
thirst,1,202060664,,0,1
thoriate,1,200483972,,0,1
thrash,7,201372349,,0,4
thrash,1,201375586,,2,1
thrash,6,201375757,,0,1
thrash,5,201785451,,0,1
thrash,4,201826211,,0,1
thrash,2,201836491,,1,4
thrash,3,201842710,,0,4
thread,5,201319468,,0,2
thread,4,201319839,,0,1
thread,3,201319953,,0,1
thread,2,201479681,,3,1
thread,1,201828635,,3,3
threaten,2,200842427,,21,1
threaten,3,200842803,,10,1
threaten,1,202615921,,23,5
thresh,4,201375586,,0,2
thresh,3,201375757,,0,2
thresh,1,201836491,,1,2
thresh,2,202034420,,0,2
thrill,2,201744114,,1,1
thrill,4,201759760,,0,3
thrill,3,201834682,,0,4
thrill,1,202056133,,2,1
thrive,1,200300610,,3,3
thrive,2,202275360,,1,1
throb,2,201825090,,2,2
throb,3,201834682,,0,3
throb,1,202061269,,2,1
thrombose,1,200507982,,0,1
throne,2,202319598,,0,2
throne,1,202488725,,0,1
throng,1,202005556,,1,1
throttle,3,200166691,,0,2
throttle,1,200225754,,2,7
throttle,2,201527465,,1,3
throw,15,200601611,,0,2
throw,5,201026520,,6,2
throw,10,201033795,,2,2
throw,14,201395877,,0,1
throw,4,201457059,,7,1
throw,1,201466080,,53,1
throw,6,201467904,,5,1
throw,3,201471089,,7,5
throw,13,201485448,,0,1
throw,7,201586656,,4,4
throw,12,201616150,,0,1
throw,11,201684337,,1,2
throw,9,201739302,,2,4
throw,2,202037652,,9,1
throw,8,202037789,,2,1
thrum,3,202112435,,0,3
thrum,2,202117764,,0,2
thrum,1,202124342,,0,2
thrust,4,200722891,,3,2
thrust,5,201400358,,1,2
thrust,8,201457059,,0,2
thrust,1,201844087,,11,1
thrust,3,202003784,,4,4
thrust,2,202035069,,7,1
thrust,7,202634317,,0,1
thrust,6,202634522,,0,1
thud,2,201200414,,1,1
thud,1,202121911,,1,1
thud,3,202122098,,0,2
thumb,3,201173333,,0,2
thumb,1,201899517,,2,3
thumb,2,202090995,,0,3
thumbtack,1,201317693,,0,1
thump,3,201374037,,1,1
thump,1,201825934,,3,3
thump,2,202121911,,1,2
thunder,2,200885538,,1,1
thunder,4,201013013,,0,1
thunder,1,202029502,,2,1
thunder,3,202688432,,0,1
thurify,1,202065290,,0,3
thwack,1,201374327,,0,2
thwart,1,202482511,,5,1
tick,4,200640231,,0,6
tick,3,201292294,,0,1
tick,2,202113183,,1,1
tick,1,202122965,,2,2
ticket,2,202261968,,0,1
ticket,1,202424054,,0,1
tickle,3,201391115,,0,1
tickle,2,201744114,,0,2
tickle,1,202058832,,0,1
ticktack,1,202113183,,0,3
ticktock,1,202113183,,0,2
tide,3,201820208,,0,1
tide,2,201820312,,0,1
tide,1,201848213,,0,1
tidy,1,200266852,,0,1
tie,5,200136531,,1,1
tie,3,200226618,,4,1
tie,2,201080152,,5,1
tie,1,201247215,,13,1
tie,4,201314764,,2,3
tie,9,201315502,,0,1
tie,8,201611254,,0,1
tie,7,202415146,,0,3
tie,6,202462804,,0,2
tighten,4,200225622,,0,2
tighten,3,200406650,,1,2
tighten,2,200407836,,1,1
tighten,1,200408018,,8,1
tile,1,201299130,,0,1
till,1,201691439,,0,1
tiller,1,200092786,,0,2
tilt,4,201087897,,0,1
tilt,2,201830380,,1,3
tilt,3,201830777,,0,4
tilt,1,201980120,,9,2
time,5,200287827,,0,1
time,4,200288759,,0,1
time,1,200477618,,4,2
time,2,200655770,,3,1
time,3,200678944,,1,1
tin,3,200205625,,0,1
tin,2,200206385,,0,2
tin,1,201354930,,0,1
tinct,1,200277924,,0,2
tincture,2,200278472,,0,1
tincture,1,200484880,,0,4
ting,2,202074164,,0,1
ting,1,202117664,,0,1
tinge,3,200277924,,0,4
tinge,1,200278647,,1,3
tinge,2,200809674,,0,1
tingle,1,202061587,,3,1
tink,1,202123807,,0,2
tinker,3,200252628,,0,1
tinker,1,201431603,,1,4
tinker,2,202338755,,0,1
tinkle,1,202123807,,2,1
tinsel,3,201477219,,0,1
tinsel,2,201629898,,0,1
tinsel,1,202258010,,0,1
tint,1,200277924,,1,1
tintinnabulate,1,202118683,,0,1
tip,9,200169555,,0,1
tip,2,200497502,,1,1
tip,8,200844394,,0,2
tip,7,201210119,,0,2
tip,6,201868062,,0,2
tip,5,201980120,,0,3
tip,1,201981307,,5,1
tip,4,202037495,,0,3
tip,3,202138689,,0,1
tipple,1,201136014,,0,1
tippytoe,1,201868062,,0,3
tiptoe,1,201868062,,1,1
tire,2,200072813,,3,1
tire,1,200073901,,3,1
tire,4,201769013,,0,2
tire,3,202214872,,0,5
tissue,1,201625862,,0,2
tithe,4,202187610,,0,1
tithe,3,202187823,,0,1
tithe,2,202239995,,0,1
tithe,1,202240135,,0,1
titillate,2,201763366,,0,1
titillate,1,202058832,,0,2
titivate,1,200284917,,0,3
title,2,200995229,,0,2
title,1,200996229,,3,2
titrate,1,200478560,,0,1
titter,1,200029403,,2,2
tittivate,1,200284917,,0,4
tittle-tattle,1,201003342,,0,5
toady,1,200851535,,0,2
toast,1,200311861,,5,1
toast,2,201139349,,1,1
toboggan,1,201883411,,0,1
toddle,1,201862817,,0,1
toe,5,201170460,,0,1
toe,4,201361765,,0,1
toe,3,201363600,,0,1
toe,2,201474524,,0,1
toe,1,201850742,,0,1
toenail,1,201474524,,0,2
tog,1,200046409,,0,6
toggle,3,201433244,,0,1
toggle,2,201564067,,0,1
toggle,1,202289919,,0,1
toil,1,202346717,,2,3
toilet-train,1,200584634,,0,1
tolerate,1,200645847,,7,7
tolerate,4,200777007,,0,3
tolerate,3,202048318,,0,1
tolerate,2,202383628,,0,1
toll,1,202119375,,1,1
toll,2,202239854,,0,1
tomahawk,2,201287118,,0,1
tomahawk,1,201511493,,0,1
tone,5,200098496,,0,1
tone,4,200280930,,0,1
tone,3,200281088,,0,1
tone,2,200950153,,0,1
tone,1,201032906,,0,1
tongue,2,201391481,,0,1
tongue,1,201685160,,0,1
tongue-tie,1,202246386,,0,1
tonsure,1,200036526,,0,1
tool,4,201621633,,0,1
tool,2,201899270,,1,2
tool,1,202040735,,1,1
tool,3,202270529,,0,1
toot,1,202120577,,0,5
tootle,1,202120844,,0,1
top,10,200471258,,0,1
top,9,200472445,,0,2
top,8,201282322,,0,1
top,7,201366359,,0,1
top,6,201963446,,0,1
top,2,202022046,,1,2
top,5,202292836,,0,1
top,1,202588847,,2,6
top,4,202606548,,0,2
top,3,202610639,,0,1
topdress,1,200489603,,0,1
tope,1,201136175,,0,2
topicalize,1,200981036,,0,1
topple,1,201918609,,4,2
topple,2,202037495,,0,1
torch,1,200367611,,0,1
torment,3,200069024,,0,3
torment,1,201750388,,1,1
torment,2,201750702,,0,1
torpedo,1,201102719,,0,1
torture,2,200069024,,1,1
torture,1,201750388,,3,2
toss,6,201377929,,1,1
toss,1,201470284,,13,2
toss,3,201472184,,5,2
toss,4,201836491,,4,7
toss,2,201838690,,10,2
toss,5,202158552,,1,3
tot,1,200918069,,0,2
total,2,200918069,,2,1
total,1,202566515,,16,1
totalise,1,200187143,,0,2
totalize,1,200187143,,0,1
tote,1,201412948,,0,2
totter,3,201826855,,0,3
totter,2,201862817,,0,3
totter,1,201863056,,4,1
touch,6,200132263,,3,6
touch,15,200277924,,0,5
touch,13,200571803,,1,1
touch,12,200993726,,1,2
touch,14,201136601,,0,2
touch,5,201169130,,3,1
touch,1,201169634,,33,1
touch,8,201170265,,2,1
touch,11,201170925,,1,1
touch,3,201719747,,4,1
touch,2,202065926,,5,1
touch,7,202522529,,2,1
touch,10,202591609,,1,2
touch,4,202595351,,3,7
touch,9,202604827,,1,3
touch-type,1,200973125,,0,1
toughen,1,200293734,,0,1
tour,1,201791660,,3,1
tourney,1,201088150,,0,1
tousle,1,201432291,,0,1
tout,2,200853748,,0,2
tout,1,200939414,,0,1
tow,1,201413133,,0,1
towel,1,201353883,,0,1
tower,1,202615304,,2,2
toy,3,200013016,,0,2
toy,2,201542973,,0,1
toy,1,202364098,,0,2
trace,8,200606112,,0,2
trace,1,200704967,,9,1
trace,2,201539039,,5,1
trace,7,201645944,,0,1
trace,6,201937863,,0,1
trace,4,201945615,,2,3
trace,3,201946370,,2,1
trace,5,202093981,,0,1
track,5,201572728,,0,1
track,4,201856347,,0,2
track,3,201943890,,1,9
track,1,202019348,,2,1
track,2,202134717,,1,1
trade,5,202180066,,0,3
trade,4,202193712,,2,1
trade,2,202194792,,6,1
trade,1,202195069,,6,1
trade,3,202648494,,2,1
traduce,1,200820582,,0,3
traffic,2,202195477,,0,1
traffic,1,202195830,,0,1
trail,5,201412671,,0,1
trail,4,201500229,,0,1
trail,2,201943890,,3,3
trail,1,202000318,,8,2
trail,3,202001454,,0,1
train,8,200097301,,1,1
train,2,200583160,,9,1
train,1,200583635,,14,1
train,7,200806468,,1,2
train,6,201115611,,1,3
train,11,201412671,,0,2
train,10,201880248,,0,1
train,4,202315563,,5,3
train,5,202316888,,1,3
train,9,202434625,,0,1
train,3,202478150,,5,2
traipse,1,201855071,,0,1
trammel,2,200225754,,0,3
trammel,1,201438788,,0,5
tramp,4,201827001,,0,5
tramp,3,201827778,,0,1
tramp,1,201864712,,7,1
tramp,2,201865239,,0,6
trample,2,200068268,,1,1
trample,3,201813416,,0,2
trample,1,201873620,,5,2
trance,1,201754132,,0,3
tranquilize,2,200021913,,0,3
tranquilize,1,201713922,,0,4
tranquillise,2,200021913,,0,5
tranquillise,1,201713922,,0,6
tranquillize,2,200021913,,0,4
tranquillize,1,201713922,,0,5
transact,1,202180875,,2,1
transaminate,2,200564513,,0,1
transaminate,1,200564716,,0,1
transcend,2,202588847,,1,2
transcend,1,202589158,,3,2
transcribe,5,200540962,,0,1
transcribe,2,200962294,,1,2
transcribe,4,200962507,,0,1
transcribe,1,200962715,,1,1
transcribe,3,201659334,,0,1
transduce,1,200156556,,0,1
transfer,9,200539835,,0,1
transfer,7,201394266,,1,2
transfer,4,201801502,,6,2
transfer,1,201954449,,7,1
transfer,8,202027267,,0,2
transfer,6,202028938,,1,1
transfer,5,202156874,,1,1
transfer,3,202167764,,6,1
transfer,2,202321491,,6,1
transfigure,2,200372487,,0,2
transfigure,1,200564883,,0,1
transfix,2,201403125,,0,1
transfix,1,201768261,,1,2
transform,3,200370033,,3,1
transform,7,200370282,,0,1
transform,6,200370442,,0,1
transform,5,200370688,,0,1
transform,2,200371067,,13,1
transform,4,200371974,,0,2
transform,1,200529314,,14,1
transfuse,4,200079039,,0,1
transfuse,3,200084836,,0,2
transfuse,2,201799787,,0,1
transfuse,1,202257647,,0,2
transgress,4,201961683,,0,1
transgress,3,202489830,,0,2
transgress,1,202490637,,1,1
transgress,2,202608622,,0,1
transistorise,1,202273280,,0,2
transistorize,1,202273280,,0,1
transit,4,201800043,,0,1
transit,3,201812784,,0,1
transit,2,201812984,,0,1
transit,1,201859535,,0,1
transitivise,1,200408601,,0,2
transitivize,1,200408601,,0,1
translate,2,200371974,,7,1
translate,5,200508639,,2,1
translate,3,200574923,,4,4
translate,10,200889460,,0,1
translate,1,200928033,,10,1
translate,9,200930024,,0,1
translate,4,201395176,,2,1
translate,8,202044119,,0,1
translate,7,202647852,,0,1
translate,6,202672282,,0,1
transliterate,1,200962294,,0,1
translocate,2,202294430,,0,1
translocate,1,202294623,,0,1
transmigrate,2,201802973,,0,2
transmigrate,1,202617527,,0,2
transmit,3,200941023,,2,5
transmit,4,201394266,,1,1
transmit,2,202020828,,2,2
transmit,1,202167243,,4,2
transmogrify,1,200372487,,0,3
transmute,2,200370033,,2,2
transmute,1,200370925,,2,1
transmute,3,200371067,,1,2
transpirate,1,202008182,,1,2
transpire,5,200066551,,0,1
transpire,4,200330182,,0,1
transpire,3,200332304,,0,1
transpire,2,200356317,,0,1
transpire,1,202008182,,0,1
transplant,4,200539835,,0,3
transplant,3,201488087,,0,1
transplant,1,201801502,,3,1
transplant,2,202672437,,0,1
transport,5,201394266,,0,3
transport,2,201408676,,2,1
transport,3,201764443,,1,3
transport,4,201893524,,0,1
transport,1,201896400,,4,1
transpose,3,200117168,,1,2
transpose,1,200368712,,2,3
transpose,7,200369160,,0,1
transpose,6,200538029,,0,2
transpose,2,200539835,,1,2
transpose,5,201657837,,0,1
transpose,4,201813215,,0,1
transship,1,201955268,,0,1
transubstantiate,2,200371067,,0,3
transubstantiate,1,200371525,,0,1
transude,1,200065828,,0,3
trap,4,201170565,,0,1
trap,2,201438788,,2,1
trap,3,201562994,,1,1
trap,1,202421642,,2,1
trash,2,200818811,,0,3
trash,1,202159324,,0,1
traumatise,1,200087624,,0,2
traumatize,1,200087624,,0,1
travail,1,202346717,,0,5
travel,1,201782203,,36,1
travel,5,201787680,,1,1
travel,3,201789516,,3,1
travel,2,201792151,,9,1
travel,4,201793338,,2,1
travel,6,202042239,,0,1
traverse,3,201034511,,1,1
traverse,1,201856347,,4,1
traverse,2,202604552,,1,2
travesty,1,201675007,,0,1
trawl,1,201108450,,0,1
tread,4,201182939,,1,1
tread,6,201387105,,0,1
tread,3,201551079,,1,1
tread,2,201873620,,3,1
tread,1,202031927,,3,2
tread,5,202242604,,0,1
treadle,2,201188357,,0,1
treadle,1,201873841,,0,1
treasure,2,201724752,,0,4
treasure,1,202191142,,1,3
treat,3,200076458,,17,1
treat,2,200501442,,23,2
treat,8,200629608,,0,1
treat,7,200737602,,0,1
treat,4,201000250,,10,2
treat,6,201140114,,0,2
treat,5,202196349,,3,1
treat,1,202439188,,30,1
treble,2,200238459,,0,2
treble,1,201017682,,0,1
