DMJ-1C4:2:negative:1:docking:0:energy,very negative docking energies of DMJ-1C4,The very negative docking energies of DMJ-1C4 and KIF-1C4 explain their inhibitory action.,12211022::Automated Docking of Inhibitors and Monosaccharides
interaction,interaction,The total docked energy in AutoDock is the sum of the total nonbonded intermolecular interaction energy between every ligand atom and the macromolecule and the nonb,12211022::Automated Docking of Inhibitors and Monosaccharides
negative:1:docking:0:energy,very negative docking energies,The very negative docking energies of DMJ-1C4 and KIF-1C4 explain their inhibitory action.,12211022::Automated Docking of Inhibitors and Monosaccharides
docking:0:energy,docking energies,The very negative docking energies of DMJ-1C4 and KIF-1C4 explain their inhibitory action.,12211022::Automated Docking of Inhibitors and Monosaccharides
energy,energies,The very negative docking energies of DMJ-1C4 and KIF-1C4 explain their inhibitory action.,12211022::Automated Docking of Inhibitors and Monosaccharides
ligand,ligand,The total docked energy in AutoDock is the sum of the total nonbonded intermolecular interaction energy between every ligand atom and the macromolecule and the nonb,12211022::Automated Docking of Inhibitors and Monosaccharides
inhibitory:0:action,inhibitory action,The very negative docking energies of DMJ-1C4 and KIF-1C4 explain their inhibitory action.,12211022::Automated Docking of Inhibitors and Monosaccharides
atom,atom,The total docked energy in AutoDock is the sum of the total nonbonded intermolecular interaction energy between every ligand atom and the macromolecule and the nonb,12211022::Automated Docking of Inhibitors and Monosaccharides
intermolecular:0:interaction,intermolecular interaction,The total docked energy in AutoDock is the sum of the total nonbonded intermolecular interaction energy between every ligand atom and the macromolecule and the nonb,12211022::Automated Docking of Inhibitors and Monosaccharides
habitat,habitats,"In poorly mixed aquatic habitats, hydrolysis of cellulose by secreted cellulases may be feasible, as suggested, for example, by the predominance of Cytophaga (known to actively secrete cellulases in culture) (322, 384, 421), in the removal of celluloses e",12209002::Ecological Aspects of Cellulose-Degrading Communities
cytophaga:0:predominance,predominance of Cytophaga,"In poorly mixed aquatic habitats, hydrolysis of cellulose by secreted cellulases may be feasible, as suggested, for example, by the predominance of Cytophaga (known to actively secrete cellulases in culture) (322, 384, 421), in the removal of celluloses e",12209002::Ecological Aspects of Cellulose-Degrading Communities
enzym,enzym,This question can be examined from the perspective of the cellulase enzym,12209002::Rate-Limiting Factors in Nature
cellulose:0:fiber:1:conversion,conversion of cellulose fibers,"What, then, determines the rate of conversion of cellulose fibers (containing many long chains of cellulose molecules) to individual, shorter chains that are more easily hydrolyzed",12209002::Rate-Limiting Factors in Nature
cellulose:0:molecule:1:long:0:chain,many long chains of cellulose molecules,"What, then, determines the rate of conversion of cellulose fibers (containing many long chains of cellulose molecules) to individual, shorter chains that are more easily hydrolyzed",12209002::Rate-Limiting Factors in Nature
conversion,conversion,"What, then, determines the rate of conversion of cellulose fibers (containing many long chains of cellulose molecules) to individual, shorter chains that are more easily hydrolyzed",12209002::Rate-Limiting Factors in Nature
perspective,perspective,This question can be examined from the perspective of the cellulase enzym,12209002::Rate-Limiting Factors in Nature
rate,rate,"What, then, determines the rate of conversion of cellulose fibers (containing many long chains of cellulose molecules) to individual, shorter chains that are more easily hydrolyzed",12209002::Rate-Limiting Factors in Nature
cellulose:0:molecule,cellulose molecules,"What, then, determines the rate of conversion of cellulose fibers (containing many long chains of cellulose molecules) to individual, shorter chains that are more easily hydrolyzed",12209002::Rate-Limiting Factors in Nature
cellulose:0:fiber,cellulose fibers,"What, then, determines the rate of conversion of cellulose fibers (containing many long chains of cellulose molecules) to individual, shorter chains that are more easily hydrolyzed",12209002::Rate-Limiting Factors in Nature
cellulose:0:fiber:1:conversion:2:rate,rate of conversion of cellulose fibers,"What, then, determines the rate of conversion of cellulose fibers (containing many long chains of cellulose molecules) to individual, shorter chains that are more easily hydrolyzed",12209002::Rate-Limiting Factors in Nature
cellulase,cellulase,This question can be examined from the perspective of the cellulase enzym,12209002::Rate-Limiting Factors in Nature
fiber,fibers,"What, then, determines the rate of conversion of cellulose fibers (containing many long chains of cellulose molecules) to individual, shorter chains that are more easily hydrolyzed",12209002::Rate-Limiting Factors in Nature
what,What,"What, then, determines the rate of conversion of cellulose fibers (containing many long chains of cellulose molecules) to individual, shorter chains that are more easily hydrolyzed",12209002::Rate-Limiting Factors in Nature
cellulose:0:utilization,cellulose utilization,"Cellulose hydrolysis limits the rate of microbial cellulose utilization under most conditions, as may be inferred from the observation that maximum growth rates on soluble sugars are usually several-fold faster than on crystalline cellulose",12209002::Kinetics of Microbial Cellulose Utilization
maximum:1:growth:0:rate,maximum growth rates,"Cellulose hydrolysis limits the rate of microbial cellulose utilization under most conditions, as may be inferred from the observation that maximum growth rates on soluble sugars are usually several-fold faster than on crystalline cellulose",12209002::Kinetics of Microbial Cellulose Utilization
basin:0:catchment:1:region,basin catchment regions,"As shown in Figure 3, the basin catchment regions differ in size.",12237465::Conformational basins
configurational:0:sum,configurational sum,"The set of 4108 conformers was used to estimate the configurational sum (Z) at a specified temperature, T, which in turn was used to calculate temperature-dependent occupation probabilities",12237465::Conformational basins
#NAME?,#NAME?,"Free-energy levels are labeled by the number of occurrences of p, e, or r , -values in the inh",12237465::T = 100K
population,population,"Data for T 100K are summarized in Table 4, which lists the inherent structure basins that account for 90% of the www.proteinscience.org 2445 sampled population.",12237465::T = 100K
crystal:0:structure,crystal structure,"The initial crystal structure of the PfuPCNA(M73L)-PfuRFCL C-terminal peptide complex was determined by the molecular replacement method, using the CNS program suite (Brnger et al.",12296822::Structure determination
crystal,crystal,"The initial crystal structure of the PfuPCNA(M73L)-PfuRFCL C-terminal peptide complex was determined by the molecular replacement method, using the CNS program suite (Brnger et al.",12296822::Structure determination
initial:1:crystal:0:structure,initial crystal structure,"The initial crystal structure of the PfuPCNA(M73L)-PfuRFCL C-terminal peptide complex was determined by the molecular replacement method, using the CNS program suite (Brnger et al.",12296822::Structure determination
complex,complex,"The initial crystal structure of the PfuPCNA(M73L)-PfuRFCL C-terminal peptide complex was determined by the molecular replacement method, using the CNS program suite (Brnger et al.",12296822::Structure determination
molecular:0:replacement:1:method,molecular replacement method,"The initial crystal structure of the PfuPCNA(M73L)-PfuRFCL C-terminal peptide complex was determined by the molecular replacement method, using the CNS program suite (Brnger et al.",12296822::Structure determination
method,method,"The initial crystal structure of the PfuPCNA(M73L)-PfuRFCL C-terminal peptide complex was determined by the molecular replacement method, using the CNS program suite (Brnger et al.",12296822::Structure determination
structure,structure,"The initial crystal structure of the PfuPCNA(M73L)-PfuRFCL C-terminal peptide complex was determined by the molecular replacement method, using the CNS program suite (Brnger et al.",12296822::Structure determination
suite,suite,"The initial crystal structure of the PfuPCNA(M73L)-PfuRFCL C-terminal peptide complex was determined by the molecular replacement method, using the CNS program suite (Brnger et al.",12296822::Structure determination
peptide:0:complex,peptide complex,"The initial crystal structure of the PfuPCNA(M73L)-PfuRFCL C-terminal peptide complex was determined by the molecular replacement method, using the CNS program suite (Brnger et al.",12296822::Structure determination
1GE:1:PDB:0:code,PDB code 1GE,PDB code 1GE,12296822::Structure determination
CNS,CNS,"The initial crystal structure of the PfuPCNA(M73L)-PfuRFCL C-terminal peptide complex was determined by the molecular replacement method, using the CNS program suite (Brnger et al.",12296822::Structure determination
replacement,replacement,"The initial crystal structure of the PfuPCNA(M73L)-PfuRFCL C-terminal peptide complex was determined by the molecular replacement method, using the CNS program suite (Brnger et al.",12296822::Structure determination
c:0:terminal,C-terminal,"The initial crystal structure of the PfuPCNA(M73L)-PfuRFCL C-terminal peptide complex was determined by the molecular replacement method, using the CNS program suite (Brnger et al.",12296822::Structure determination
c:0:terminal:1:peptide:0:complex,C-terminal peptide complex,"The initial crystal structure of the PfuPCNA(M73L)-PfuRFCL C-terminal peptide complex was determined by the molecular replacement method, using the CNS program suite (Brnger et al.",12296822::Structure determination
slightly:0:spherical:1:oval:0:event,spherical or slightly oval events,"Cryptosporidium oocysts were defined as spherical or slightly oval events, 46 lm in diameter, with an intense apple-green fluorescence and, when illuminated under transmission",12234343::Detection and enumeration
total:0:surface,total surface,The total surface of all wells present on the slides was screened in each case.,12234343::Detection and enumeration
cryptosporidium:0:oocyst,Cryptosporidium oocysts,"Cryptosporidium oocysts were defined as spherical or slightly oval events, 46 lm in diameter, with an intense apple-green fluorescence and, when illuminated under transmission",12234343::Detection and enumeration
oval:0:event,oval events,"Cryptosporidium oocysts were defined as spherical or slightly oval events, 46 lm in diameter, with an intense apple-green fluorescence and, when illuminated under transmission",12234343::Detection and enumeration
cryptosporidium,Cryptosporidium,"Cryptosporidium oocysts were defined as spherical or slightly oval events, 46 lm in diameter, with an intense apple-green fluorescence and, when illuminated under transmission",12234343::Detection and enumeration
slide:0:present:1:well:2:total:0:surface,total surface of all wells present on the slides,The total surface of all wells present on the slides was screened in each case.,12234343::Detection and enumeration
well,wells,The total surface of all wells present on the slides was screened in each case.,12234343::Detection and enumeration
case,case,The total surface of all wells present on the slides was screened in each case.,12234343::Detection and enumeration
diameter:1:46:0:lm,46 lm in diameter,"Cryptosporidium oocysts were defined as spherical or slightly oval events, 46 lm in diameter, with an intense apple-green fluorescence and, when illuminated under transmission",12234343::Detection and enumeration
transmission,transmission,"Cryptosporidium oocysts were defined as spherical or slightly oval events, 46 lm in diameter, with an intense apple-green fluorescence and, when illuminated under transmission",12234343::Detection and enumeration
surface,surface,The total surface of all wells present on the slides was screened in each case.,12234343::Detection and enumeration
obvious:0:importance,obvious importance,"Although standardization is of obvious importance in the monitoring of such potential pathogens as Cryptosporidium and Giardia, it is not always easy to obtain as seve",12234343::4 313 5794
giardia:0:cryptosporidium:1:potential:0:pathogen,such potential pathogens as Cryptosporidium and Giardia,"Although standardization is of obvious importance in the monitoring of such potential pathogens as Cryptosporidium and Giardia, it is not always easy to obtain as seve",12234343::4 313 5794
pathogen,pathogens,"Although standardization is of obvious importance in the monitoring of such potential pathogens as Cryptosporidium and Giardia, it is not always easy to obtain as seve",12234343::4 313 5794
field,fields,"MALDI-TOF MS is a relatively recent analytical method, developed in the 1980s (Karas and Hillenkamp, 1988), and since then it has been used in many fields for peptide, protein, and nucleic acid analysis.",12203959::MALDI-TOF MS: PRINCIPLES AND GENERAL APPLICATIONS
relatively:0:recent:1:analytical:0:method,relatively recent analytical method,"MALDI-TOF MS is a relatively recent analytical method, developed in the 1980s (Karas and Hillenkamp, 1988), and since then it has been used in many fields for peptide, protein, and nucleic acid analysis.",12203959::MALDI-TOF MS: PRINCIPLES AND GENERAL APPLICATIONS
method,method,"MALDI-TOF MS is a relatively recent analytical method, developed in the 1980s (Karas and Hillenkamp, 1988), and since then it has been used in many fields for peptide, protein, and nucleic acid analysis.",12203959::MALDI-TOF MS: PRINCIPLES AND GENERAL APPLICATIONS
analytical:0:method,analytical method,"MALDI-TOF MS is a relatively recent analytical method, developed in the 1980s (Karas and Hillenkamp, 1988), and since then it has been used in many fields for peptide, protein, and nucleic acid analysis.",12203959::MALDI-TOF MS: PRINCIPLES AND GENERAL APPLICATIONS
microbial:1:cellulose:0:utilization,Microbial Cellulose Utilization,Microbial Cellulose Utilization: Fundamentals and Biotechnology,12209002::title
biotechnology:0:fundamental:1:microbial:1:cellulose:0:utilization,Microbial Cellulose Utilization: Fundamentals and Biotechnology,Microbial Cellulose Utilization: Fundamentals and Biotechnology,12209002::title
utilization,Utilization,Microbial Cellulose Utilization: Fundamentals and Biotechnology,12209002::title
biomass,biomass,"Cellulose, the most abundant component of plant biomass, is found in nature almost exclusively in plant cell walls, although it is produced by some animals (e.g., tunicates) and a few bacteria.",12209002::Structure and Composition of Cellulosic Biomass
e.g.:1:bacteria:0:tunicate,"e.g., tunicates) and a few bacteria","Cellulose, the most abundant component of plant biomass, is found in nature almost exclusively in plant cell walls, although it is produced by some animals (e.g., tunicates) and a few bacteria.",12209002::Structure and Composition of Cellulosic Biomass
component,component,"Cellulose, the most abundant component of plant biomass, is found in nature almost exclusively in plant cell walls, although it is produced by some animals (e.g., tunicates) and a few bacteria.",12209002::Structure and Composition of Cellulosic Biomass
plant:0:biomass,plant biomass,"Cellulose, the most abundant component of plant biomass, is found in nature almost exclusively in plant cell walls, although it is produced by some animals (e.g., tunicates) and a few bacteria.",12209002::Structure and Composition of Cellulosic Biomass
plant:1:cell:0:wall,plant cell walls,"Cellulose, the most abundant component of plant biomass, is found in nature almost exclusively in plant cell walls, although it is produced by some animals (e.g., tunicates) and a few bacteria.",12209002::Structure and Composition of Cellulosic Biomass
cell:0:wall,cell walls,"Cellulose, the most abundant component of plant biomass, is found in nature almost exclusively in plant cell walls, although it is produced by some animals (e.g., tunicates) and a few bacteria.",12209002::Structure and Composition of Cellulosic Biomass
animal,animals,"Cellulose, the most abundant component of plant biomass, is found in nature almost exclusively in plant cell walls, although it is produced by some animals (e.g., tunicates) and a few bacteria.",12209002::Structure and Composition of Cellulosic Biomass
abundant:0:component,most abundant component,"Cellulose, the most abundant component of plant biomass, is found in nature almost exclusively in plant cell walls, although it is produced by some animals (e.g., tunicates) and a few bacteria.",12209002::Structure and Composition of Cellulosic Biomass
anatomica,anatomica,Despite great differences in composition and in the anatomica,12209002::Structure and Composition of Cellulosic Biomass
composition,composition,Despite great differences in composition and in the anatomica,12209002::Structure and Composition of Cellulosic Biomass
wall,walls,"Cellulose, the most abundant component of plant biomass, is found in nature almost exclusively in plant cell walls, although it is produced by some animals (e.g., tunicates) and a few bacteria.",12209002::Structure and Composition of Cellulosic Biomass
cell,cell,"Cellulose, the most abundant component of plant biomass, is found in nature almost exclusively in plant cell walls, although it is produced by some animals (e.g., tunicates) and a few bacteria.",12209002::Structure and Composition of Cellulosic Biomass
tolerance,tolerance,TEMPERATURE TOLERANCE GENES 227 TABLE 1 Genetically engineered alterations in the temperature stress tolerance of plants Effects on the enhancement of temperature and Functions of other stress transformed genes,12221974::TEMPERATURE TOLERANCE GENES 227 TABLE 1
temperature:0:stress,temperature stress,TEMPERATURE TOLERANCE GENES 227 TABLE 1 Genetically engineered alterations in the temperature stress tolerance of plants Effects on the enhancement of temperature and Functions of other stress transformed genes,12221974::TEMPERATURE TOLERANCE GENES 227 TABLE 1
host:0:plant,Host plants,Host plants tolerances Remarks References He,12221974::TEMPERATURE TOLERANCE GENES 227 TABLE 1
host:0:plant:1:tolerance,Host plants tolerances,Host plants tolerances Remarks References He,12221974::TEMPERATURE TOLERANCE GENES 227 TABLE 1
temperature,temperature,TEMPERATURE TOLERANCE GENES 227 TABLE 1 Genetically engineered alterations in the temperature stress tolerance of plants Effects on the enhancement of temperature and Functions of other stress transformed genes,12221974::TEMPERATURE TOLERANCE GENES 227 TABLE 1
stress,stress,TEMPERATURE TOLERANCE GENES 227 TABLE 1 Genetically engineered alterations in the temperature stress tolerance of plants Effects on the enhancement of temperature and Functions of other stress transformed genes,12221974::TEMPERATURE TOLERANCE GENES 227 TABLE 1
227:0:TABLE,227 TABLE 1,TEMPERATURE TOLERANCE GENES 227 TABLE 1 Genetically engineered alterations in the temperature stress tolerance of plants Effects on the enhancement of temperature and Functions of other stress transformed genes,12221974::TEMPERATURE TOLERANCE GENES 227 TABLE 1
transform:0:gene,transformed genes,TEMPERATURE TOLERANCE GENES 227 TABLE 1 Genetically engineered alterations in the temperature stress tolerance of plants Effects on the enhancement of temperature and Functions of other stress transformed genes,12221974::TEMPERATURE TOLERANCE GENES 227 TABLE 1
genetically:0:engineer:1:alteration,Genetically engineered alterations,TEMPERATURE TOLERANCE GENES 227 TABLE 1 Genetically engineered alterations in the temperature stress tolerance of plants Effects on the enhancement of temperature and Functions of other stress transformed genes,12221974::TEMPERATURE TOLERANCE GENES 227 TABLE 1
t:1:e:0:h,T E H,U C A T E H A D V A N C E Reach bioc,12200419::
c:0:a,C A,U C A T E H A D V A N C E Reach bioc,12200419::
medium,Media,ASBMB Media Kit IN S P IR E H E D,12200419::
n:2:c:1:e:0:reach,N C E Reach,U C A T E H A D V A N C E Reach bioc,12200419::
e:0:reach,E Reach,U C A T E H A D V A N C E Reach bioc,12200419::
a:3:n:2:c:1:e:0:reach,A N C E Reach,U C A T E H A D V A N C E Reach bioc,12200419::
IR:3:e:2:h:1:e:0:d,IR E H E D,ASBMB Media Kit IN S P IR E H E D,12200419::
phone,Phone,Phone: 240-283-6600  Fax: 301-881-2080 Email: marketing@asbmb.org 2018,12200419::
reach,Reach,U C A T E H A D V A N C E Reach bioc,12200419::
email,Email,Phone: 240-283-6600  Fax: 301-881-2080 Email: marketing@asbmb.org 2018,12200419::
c:1:e:0:reach,C E Reach,U C A T E H A D V A N C E Reach bioc,12200419::
h:1:e:0:d,H E D,ASBMB Media Kit IN S P IR E H E D,12200419::
fax,Fax,Phone: 240-283-6600  Fax: 301-881-2080 Email: marketing@asbmb.org 2018,12200419::
301:1:881:0:2080:2:email,301-881-2080 Email,Phone: 240-283-6600  Fax: 301-881-2080 Email: marketing@asbmb.org 2018,12200419::
e:0:h,E H,U C A T E H A D V A N C E Reach bioc,12200419::
2018:0:301:1:881:0:2080:2:email,301-881-2080 Email: marketing@asbmb.org 2018,Phone: 240-283-6600  Fax: 301-881-2080 Email: marketing@asbmb.org 2018,12200419::
u:1:c:0:a,U C A,U C A T E H A D V A N C E Reach bioc,12200419::
e:0:d,E D,ASBMB Media Kit IN S P IR E H E D,12200419::
240:1:283:0:6600:2:fax,240-283-6600  Fax,Phone: 240-283-6600  Fax: 301-881-2080 Email: marketing@asbmb.org 2018,12200419::
e:2:h:1:e:0:d,E H E D,ASBMB Media Kit IN S P IR E H E D,12200419::
institution:0:individual,individuals and institutions,"Subscribers: 14,800 (individuals and institutions)",12200419::Description
field,fields,The Journal of Biological Chemistry (JBC) is a weekly publication and is the largest and most significant contributor to the fields of biochemistry and molecular biology,12200419::Description
significant:0:large:1:contributor,largest and most significant contributor,The Journal of Biological Chemistry (JBC) is a weekly publication and is the largest and most significant contributor to the fields of biochemistry and molecular biology,12200419::Description
weekly:0:publication,weekly publication,The Journal of Biological Chemistry (JBC) is a weekly publication and is the largest and most significant contributor to the fields of biochemistry and molecular biology,12200419::Description
molecular:0:biology,molecular biology,The Journal of Biological Chemistry (JBC) is a weekly publication and is the largest and most significant contributor to the fields of biochemistry and molecular biology,12200419::Description
biology,biology,The Journal of Biological Chemistry (JBC) is a weekly publication and is the largest and most significant contributor to the fields of biochemistry and molecular biology,12200419::Description
growth:0:rate:1:relation:2:microorganism,microorganisms in relation to growth rate,Continuous culture is the primary tool used to examine physiological characteristics of microorganisms in relation to growth rate,12209002::Continuous Culture and Substrate Delivery
growth:0:rate,growth rate,Continuous culture is the primary tool used to examine physiological characteristics of microorganisms in relation to growth rate,12209002::Continuous Culture and Substrate Delivery
measurement,measurements,"In addition, a variety of kinetic measurements can be made much more reliablyoften by an order of magnitude or morevia repli",12209002::Continuous Culture and Substrate Delivery
primary:0:tool,primary tool,Continuous culture is the primary tool used to examine physiological characteristics of microorganisms in relation to growth rate,12209002::Continuous Culture and Substrate Delivery
growth,growth,Continuous culture is the primary tool used to examine physiological characteristics of microorganisms in relation to growth rate,12209002::Continuous Culture and Substrate Delivery
addition,addition,"In addition, a variety of kinetic measurements can be made much more reliablyoften by an order of magnitude or morevia repli",12209002::Continuous Culture and Substrate Delivery
growth:0:rate:1:relation,relation to growth rate,Continuous culture is the primary tool used to examine physiological characteristics of microorganisms in relation to growth rate,12209002::Continuous Culture and Substrate Delivery
variety,variety,"In addition, a variety of kinetic measurements can be made much more reliablyoften by an order of magnitude or morevia repli",12209002::Continuous Culture and Substrate Delivery
morevia:0:magnitude,magnitude or morevia,"In addition, a variety of kinetic measurements can be made much more reliablyoften by an order of magnitude or morevia repli",12209002::Continuous Culture and Substrate Delivery
characteristic,characteristics,Continuous culture is the primary tool used to examine physiological characteristics of microorganisms in relation to growth rate,12209002::Continuous Culture and Substrate Delivery
cbms:2:carbohydrate:1:binding:0:module,Carbohydrate binding modules (CBMs,"Carbohydrate binding modules (CBMs) of cellulase enzymes readily adsorb to accessible sites on a cellulose-containing substrate particle to form a complex held together by specific, noncovalent interactive forces",12209002::Adsorption
carbohydrate,Carbohydrate,"Carbohydrate binding modules (CBMs) of cellulase enzymes readily adsorb to accessible sites on a cellulose-containing substrate particle to form a complex held together by specific, noncovalent interactive forces",12209002::Adsorption
binding:0:module,binding modules,"Carbohydrate binding modules (CBMs) of cellulase enzymes readily adsorb to accessible sites on a cellulose-containing substrate particle to form a complex held together by specific, noncovalent interactive forces",12209002::Adsorption
enzyme,enzymes,"Carbohydrate binding modules (CBMs) of cellulase enzymes readily adsorb to accessible sites on a cellulose-containing substrate particle to form a complex held together by specific, noncovalent interactive forces",12209002::Adsorption
cellulase:0:system:1:com:2:catalytic:0:domain,Catalytic domains of cellulase system com,Catalytic domains of cellulase system com,12209002::Adsorption
cellulolytic:0:strategy,cellulolytic strategy,The recombinant cellulolytic strategy for organism development pursuant to cellulose conversion via CBP begins with noncellulolytic microorganisms having excellent product formation properties and involves heterologous expression of a functional cellulase,12209002::Recombinant Cellulolytic Strategy
product:0:formation:1:property,product formation properties,The recombinant cellulolytic strategy for organism development pursuant to cellulose conversion via CBP begins with noncellulolytic microorganisms having excellent product formation properties and involves heterologous expression of a functional cellulase,12209002::Recombinant Cellulolytic Strategy
condition:3:microbial:1:cellulose:0:utilization:2:rate,rate of microbial cellulose utilization under most conditions,"Cellulose hydrolysis limits the rate of microbial cellulose utilization under most conditions, as may be inferred from the observation that maximum growth rates on soluble sugars are usually several-fold faster than on crystalline cellulose",12209002::Kinetics of Microbial Cellulose Utilization
soluble:0:sugar,soluble sugars,"Cellulose hydrolysis limits the rate of microbial cellulose utilization under most conditions, as may be inferred from the observation that maximum growth rates on soluble sugars are usually several-fold faster than on crystalline cellulose",12209002::Kinetics of Microbial Cellulose Utilization
utilization,utilization,"Cellulose hydrolysis limits the rate of microbial cellulose utilization under most conditions, as may be inferred from the observation that maximum growth rates on soluble sugars are usually several-fold faster than on crystalline cellulose",12209002::Kinetics of Microbial Cellulose Utilization
growth:0:rate,growth rates,"Cellulose hydrolysis limits the rate of microbial cellulose utilization under most conditions, as may be inferred from the observation that maximum growth rates on soluble sugars are usually several-fold faster than on crystalline cellulose",12209002::Kinetics of Microbial Cellulose Utilization
biological:0:processing:1:potential:0:feedstock,potential feedstocks for biological processing,"Important distinguishing features of cellulosic biomass among potential feedstocks for biological processing include low purchase price, potential for supply on a very large scale, recalcitrance to reaction, and heterogeneous composition",12209002::A BIOLOGICAL PERSPECTIVE
biomass,biomass,"Important distinguishing features of cellulosic biomass among potential feedstocks for biological processing include low purchase price, potential for supply on a very large scale, recalcitrance to reaction, and heterogeneous composition",12209002::A BIOLOGICAL PERSPECTIVE
heterogeneous:0:composition,heterogeneous composition,"Important distinguishing features of cellulosic biomass among potential feedstocks for biological processing include low purchase price, potential for supply on a very large scale, recalcitrance to reaction, and heterogeneous composition",12209002::A BIOLOGICAL PERSPECTIVE
feedstock,feedstocks,"Important distinguishing features of cellulosic biomass among potential feedstocks for biological processing include low purchase price, potential for supply on a very large scale, recalcitrance to reaction, and heterogeneous composition",12209002::A BIOLOGICAL PERSPECTIVE
thus:0:t,"Thus, t","Thus, t","12209960::Mario Negri, Consorzio Mario Negri Sud, Chieti, Italy"
immuno:0:proteasome:1:component,immuno-proteasome components,"2Istituto di Clinica Medica I, University La Sapienza, Rome, Italy Professional antigen-presenting cells (APC), e.g. dendritic cells, express immuno-proteasome components and process proteins for MHC presentation differently from non-immune cells.","12209960::Mario Negri, Consorzio Mario Negri Sud, Chieti, Italy"
non-immune:0:cell,non-immune cells,"2Istituto di Clinica Medica I, University La Sapienza, Rome, Italy Professional antigen-presenting cells (APC), e.g. dendritic cells, express immuno-proteasome components and process proteins for MHC presentation differently from non-immune cells.","12209960::Mario Negri, Consorzio Mario Negri Sud, Chieti, Italy"
e.g.:1:dendritic:0:cell,e.g. dendritic cells,"2Istituto di Clinica Medica I, University La Sapienza, Rome, Italy Professional antigen-presenting cells (APC), e.g. dendritic cells, express immuno-proteasome components and process proteins for MHC presentation differently from non-immune cells.","12209960::Mario Negri, Consorzio Mario Negri Sud, Chieti, Italy"
human:0:expression:2:human:1:2-microglobulin.42:0:construct,"human 2-microglobulin.42 Constructs for the expression of the human ICAM-1,43,44","A genomic construct was utilized to transfect for the human 2-microglobulin.42 Constructs for the expression of the human ICAM-1,43,44 the human B7.14547 and the human TROP2",12209960::Expression vectors
HLA:0:cdnas,"HLA-A*0201, A*2401, B*5101 and C*W030141 cDNAs","HLA-A*0201, A*2401, B*5101 and C*W030141 cDNAs were expressed as described in 41.",12209960::Expression vectors
human:0:expression,"expression of the human ICAM-1,43,44","A genomic construct was utilized to transfect for the human 2-microglobulin.42 Constructs for the expression of the human ICAM-1,43,44 the human B7.14547 and the human TROP2",12209960::Expression vectors
human,human,"A genomic construct was utilized to transfect for the human 2-microglobulin.42 Constructs for the expression of the human ICAM-1,43,44 the human B7.14547 and the human TROP2",12209960::Expression vectors
expression,expression,"A genomic construct was utilized to transfect for the human 2-microglobulin.42 Constructs for the expression of the human ICAM-1,43,44 the human B7.14547 and the human TROP2",12209960::Expression vectors
genomic:0:construct,genomic construct,"A genomic construct was utilized to transfect for the human 2-microglobulin.42 Constructs for the expression of the human ICAM-1,43,44 the human B7.14547 and the human TROP2",12209960::Expression vectors
construct,construct,"A genomic construct was utilized to transfect for the human 2-microglobulin.42 Constructs for the expression of the human ICAM-1,43,44 the human B7.14547 and the human TROP2",12209960::Expression vectors
genomic,genomic,"A genomic construct was utilized to transfect for the human 2-microglobulin.42 Constructs for the expression of the human ICAM-1,43,44 the human B7.14547 and the human TROP2",12209960::Expression vectors
2-microglobulin.42:0:construct,2-microglobulin.42 Constructs,"A genomic construct was utilized to transfect for the human 2-microglobulin.42 Constructs for the expression of the human ICAM-1,43,44 the human B7.14547 and the human TROP2",12209960::Expression vectors
KIF-1C4,KIF-1C4,The very negative docking energies of DMJ-1C4 and KIF-1C4 explain their inhibitory action.,12211022::Automated Docking of Inhibitors and Monosaccharides
macromolecule,macromolecule,The total docked energy in AutoDock is the sum of the total nonbonded intermolecular interaction energy between every ligand atom and the macromolecule and the nonb,12211022::Automated Docking of Inhibitors and Monosaccharides
intermolecular:0:interaction:1:energy,intermolecular interaction energy,The total docked energy in AutoDock is the sum of the total nonbonded intermolecular interaction energy between every ligand atom and the macromolecule and the nonb,12211022::Automated Docking of Inhibitors and Monosaccharides
nonbond:2:intermolecular:0:interaction:1:energy,nonbonded intermolecular interaction energy,The total docked energy in AutoDock is the sum of the total nonbonded intermolecular interaction energy between every ligand atom and the macromolecule and the nonb,12211022::Automated Docking of Inhibitors and Monosaccharides
monitoring,monitoring,"Although standardization is of obvious importance in the monitoring of such potential pathogens as Cryptosporidium and Giardia, it is not always easy to obtain as seve",12234343::4 313 5794
standardization,standardization,"Although standardization is of obvious importance in the monitoring of such potential pathogens as Cryptosporidium and Giardia, it is not always easy to obtain as seve",12234343::4 313 5794
datum,Data,"Data for T 100K are summarized in Table 4, which lists the inherent structure basins that account for 90% of the www.proteinscience.org 2445 sampled population.",12237465::T = 100K
free:0:energy:1:level,Free-energy levels,"Free-energy levels are labeled by the number of occurrences of p, e, or r , -values in the inh",12237465::T = 100K
structure,structure,"Data for T 100K are summarized in Table 4, which lists the inherent structure basins that account for 90% of the www.proteinscience.org 2445 sampled population.",12237465::T = 100K
number,number,"Free-energy levels are labeled by the number of occurrences of p, e, or r , -values in the inh",12237465::T = 100K
r:0:e:1:p:2:occurrence,"occurrences of p, e, or r ,","Free-energy levels are labeled by the number of occurrences of p, e, or r , -values in the inh",12237465::T = 100K
inh:0:-value,#NAME?,"Free-energy levels are labeled by the number of occurrences of p, e, or r , -values in the inh",12237465::T = 100K
100:0:k,100K,"Data for T 100K are summarized in Table 4, which lists the inherent structure basins that account for 90% of the www.proteinscience.org 2445 sampled population.",12237465::T = 100K
